ID,KronRad_3,separation_3,x_3,y_3,KronMag_3,Angle_3,Ellipticity_3,RA_3,Host RA_3,DEC_3,Host Dec_3,Discrepency_3,Z_3,Hecto Z_3,KronRad_4,separation_4,x_4,y_4,KronMag_4,Angle_4,Ellipticity_4,RA_4,Host RA_4,DEC_4,Host Dec_4,Discrepency_4,Z_4,Hecto Z_4,KronRad_5,separation_5,x_5,y_5,KronMag_5,Angle_5,Ellipticity_5,RA_5,Host RA_5,DEC_5,Host Dec_5,Discrepency_5,Z_5,Hecto Z_5,KronRad_6,separation_6,x_6,y_6,KronMag_6,Angle_6,Ellipticity_6,RA_6,Host RA_6,DEC_6,Host Dec_6,Discrepency_6,Z_6,Hecto Z_6
133,1.3015740253259809,0.6454562694806675,-2.582042677197421,-0.022680687989080184,19.261979775811408,1.1700294017791748,0.42400668650581985,160.7185594713752,0.0,58.032837718214516,0.0,,0.244,0,1.249493072765412,0.7386451789520362,-2.8710072468907697,-0.6992259223466704,18.006584196097467,1.1634106636047363,0.4112961484412123,160.71859893880213,0.0,58.03279110224758,0.0,,0.244,0,1.1965118057782382,0.7570782849758867,-2.8796536825437187,-0.9382836242229615,17.483678450951825,1.1980514526367188,0.3835605925432828,160.71860062923867,0.0,58.03277451531469,0.0,,0.244,0,1.1826739210214394,0.7699223587464186,-2.903940329077983,-1.0265328936075377,17.11221119171164,1.1927809715270996,0.38713448488760716,160.71860401943962,0.0,58.03276841816086,0.0,,0.244,0
137,1.4244347943018447,0.2635765849832984,0.47669823694138813,-0.9404578611857204,18.32714397129047,0.9072145223617554,0.12275829727150556,161.1592059081028,multiple,57.81105654933081,multiple,,0.11829,multiple,1.2994941089466343,0.25479515982055606,0.507392973985688,-0.8839773131097672,17.450891707151502,1.0435137748718262,0.1227203284713001,161.15920182457842,multiple,57.81106044730227,multiple,,0.11829,multiple,1.2317975553722025,0.2590590937567113,0.6132369429281681,-0.8353869779607663,17.020741130255402,1.0172967910766602,0.13310793948716104,161.15918795735476,multiple,57.81106373899174,multiple,,0.11829,multiple,1.2813241144152352,0.26570638797175433,0.6251803031673262,-0.8595930319442147,16.67131374675224,1.0127249956130981,0.12472741986386549,161.15918643603402,multiple,57.811062048917414,multiple,,0.11829,multiple
142,1.879595470545112,2.1840822293547615,-8.37752359380886,2.4793434324444377,21.982725983106885,-0.1938353329896927,0.4156104698543277,162.31036009852244,0.0,58.46739932098753,0.0,,0.436,0,1.6286207954478973,2.2501611098382286,-8.7095298364831,2.272123626541145,20.436327224659216,-0.2929840385913849,0.42272969635126056,162.31040402133533,0.0,58.46738479679047,0.0,,0.436,0,1.4070538536496835,2.1634202476558464,-8.357576788474375,2.2457678855595304,19.807227278449837,-0.27620622515678406,0.4286607718602157,162.3103572692893,0.0,58.46738310968077,0.0,,0.436,0,1.440842680042659,2.1460448860975654,-8.298653288948941,2.1969849241740604,19.428564555187933,-0.3127365708351135,0.38194652809327445,162.31034940779412,0.0,58.46737974615064,0.0,,0.436,0
174,1.5131976531316764,0.1821475629425035,0.23710191562651062,-0.6892643186433816,21.192353194234194,1.3566783666610718,0.0847996468700114,162.02939475070247,0.0,56.85010496148971,0.0,,0.244,0,1.3595639383942786,0.269272922445291,0.37568836041107545,-1.0099396657563915,20.116484558497216,-0.4547019600868225,0.08408061219226837,162.02937708735155,0.0,56.850082718521946,0.0,,0.244,0,1.2921294943721306,0.23731077269550166,0.2583351667588687,-0.9138486970785493,19.688094058510394,-1.080619215965271,0.060551071492620734,162.02939200735426,0.0,56.8500893750235,0.0,,0.244,0,,,,,,,,,,,,,,
190,2.243032631406503,1.0220188191351,1.9212717862486386,3.609395343952343,18.81360803221943,-1.503639817237854,0.647003496211152,148.9883371791768,0.0,2.2637144089533643,0.0,,0.101,0,2.2219103185859215,1.3800356826486224,1.3772745352322033,5.346543641243514,18.40187310874193,-1.4440815448760986,0.646397378289447,148.98837489265787,0.0,2.263835051643437,0.0,,0.101,0,2.684045873680228,7.597173505444003,21.9703411361983,21.005598619101534,21.855561854279884,0.047830019146203995,0.046980756878544194,148.98694341033436,0.0,2.2649213168099913,0.0,,0.101,0,2.242811360509131,1.2530439935530622,2.1270991348301465,4.539495794442317,18.312183219633493,-1.5502195358276367,0.6625810371202743,148.98832283510657,0.0,2.2637789791488303,0.0,,0.101,0
196,1.1234757267869946,23.38193338809799,-92.73621772404475,-12.170637609819622,17.418760765483768,0.8346815705299377,0.06947916157061795,150.12151763813688,0.0,2.693187589845271,0.0,,0.34,0,1.0655185697569038,23.369603598476623,-92.70181924070658,-12.05320167992275,16.467976025429707,1.1854581832885742,0.07033394808105331,150.12151524747586,0.0,2.693195744733832,0.0,,0.34,0,1.0071718003498369,23.34282731959605,-92.60105673138834,-11.997381886030155,16.134862932808684,1.1029118299484253,0.11131658218766671,150.1215082429487,0.0,2.693199621509819,0.0,,0.34,0,1.008225768628812,23.340133905380235,-92.59601336271412,-11.95237703491567,15.845482793456295,1.0983859300613403,0.09844112318249432,150.12150789259672,0.0,2.693202746643088,0.0,,0.34,0
199,1.4277379708324356,9.854970518912767,-20.44641680068881,-33.715048475494214,20.112178715821067,-0.4347386062145233,0.15142338557465207,151.23281871815792,0.0,2.588577392034942,0.0,,0.37,0,1.3749407936181646,9.834815060097913,-20.332579022061537,-33.689654187962205,19.495878502069875,-0.4094480574131012,0.13485604853598254,151.2328108099809,0.0,2.5885791627176085,0.0,,0.37,0,1.3842719984047218,9.838218272233895,-20.373103955817683,-33.68108312287302,19.04632772267525,-0.3945344090461731,0.1452924369435068,151.2328136262114,0.0,2.5885797550314353,0.0,,0.37,0,1.3856363284734787,9.838769412565924,-20.260475643005265,-33.75150740672622,19.093920624303234,-0.3433625102043152,0.1526562210676793,151.23280579657015,0.0,2.588574873411081,0.0,,0.37,0
202,2.009084662273177,6.869313959586369,27.429500818010325,1.6674148221664211,23.41163574723584,0.7225404977798462,0.4630721692098736,150.53724019595418,0.0,1.8992858217888722,0.0,,0.618,0,2.154649110586636,0.9236132321466984,0.8340130154417125,-3.5993207562268736,24.39664599591384,-0.7166528701782227,0.76263048714379,150.53908779953312,0.0,1.8989195276269961,0.0,,0.618,0,1.5048815833103504,1.167381702030075,0.0022860217650446657,-4.669861332927823,23.234461165559765,-1.5555678606033325,0.3742640345629369,150.53914555731146,0.0,1.8988451718667825,0.0,,0.618,0,2.3248474029432056,1.463530200441771,0.04277841423451889,-5.854382682836999,23.737778778671906,-0.3730238378047943,0.3763027961385541,150.5391427143548,0.0,1.8987629202292209,0.0,,0.618,0
215,1.3048810465518692,19.804231584444207,-23.72720116002189,-75.60498728191997,19.729859183466083,-0.6005509495735168,0.1288699281318887,150.81157596067482,0.0,3.1389753194493686,0.0,,0.46,0,1.3354062755216358,19.778682704114676,-23.776284193385095,-75.48237685873114,19.114797451214926,-0.5750692486763,0.11575903450886038,150.81157937783368,0.0,3.1389838282786777,0.0,,0.46,0,1.2604221863503549,19.780921200250116,-23.715188624682696,-75.51099700845296,18.954533304192648,-0.7495362758636475,0.14827519857707172,150.81157512905057,0.0,3.138981844791252,0.0,,0.46,0,1.3418274069163125,19.750282344897666,-23.810111236450865,-75.35253272410961,18.633674284945208,-0.5716457962989807,0.13555681786505358,150.81158173458542,0.0,3.1389928400852427,0.0,,0.46,0
218,1.3302487607862676,4.108812393696422,-0.09799184906015057,-16.440648654193822,17.958738905719855,0.9289982914924622,0.2780870783367766,148.87900349496562,0.0,1.4825198000338742,0.0,,0.093,0,1.3025095258600712,4.107739312020131,-0.32968788159320184,-16.433284043692424,17.467350228081777,0.9615793228149414,0.27523064092051486,148.87901958255313,0.0,1.482520319428891,0.0,,0.093,0,1.3129451041099134,4.1368136450303234,-0.40342070405768027,-16.54799424011894,17.03506500159099,0.9277456998825073,0.28076411724930805,148.8790247082247,0.0,1.4825123588071871,0.0,,0.093,0,1.3145702391410916,4.1401936045314764,-0.47705645548688835,-16.55954772350485,16.982552505776535,0.9206097722053528,0.28863222599096583,148.8790298217758,0.0,1.4825115593487717,0.0,,0.093,0
220,1.4966830551194925,4.80293546237698,19.195905246221486,0.8368089350119874,19.17180896224631,-0.1575070470571518,0.20607659551949653,150.53541980794546,0.0,2.718622584844464,0.0,,0.22,0,1.3953640023507328,4.863948794923346,19.42354677257643,1.1606551940542857,18.081143975323304,-0.06863133609294891,0.17673300861483598,150.53540399179806,0.0,2.7186450783501783,0.0,,0.22,0,1.3043736482054553,4.900919261176099,19.57180703554758,1.1590099963272564,17.508684583245568,-0.11896209418773651,0.13997593131893438,150.53539368562554,0.0,2.718644968677586,0.0,,0.22,0,1.2917854611948856,4.862403419727508,19.418381225224692,1.1433559414958125,17.332025260191124,-0.14829926192760468,0.12644287831706702,150.5354043504434,0.0,2.718643877005066,0.0,,0.22,0
236,1.3833798437457963,2.828739521076007,-10.713593341275796,-3.6456873697194823,19.45987967122352,0.4203903079032898,0.09512531521005174,131.58120606424595,0.0,44.072787940713816,0.0,,0.195,0,1.3111444639377063,2.7994917136140334,-10.6326277041818,-3.51918015728225,18.621038696938378,0.3009953498840332,0.10496975364677552,131.5811983875913,0.0,44.07279679198075,0.0,,0.195,0,1.2950863888701343,2.7775810718808196,-10.545888666567677,-3.502257497566717,18.171506299683752,0.3799069821834564,0.09798351259137117,131.58119002527994,0.0,44.07279803929495,0.0,,0.195,0,1.3041762544551454,2.767167087625569,-10.514624808760473,-3.4641069010571925,17.960780137377476,0.2798129916191101,0.10169075497122215,131.5811870485644,0.0,44.07280071426778,0.0,,0.195,0
248,1.4316337873289688,0.17998307341322772,-0.04907285567436759,-0.7186081096627817,18.678911914830955,0.7663458585739136,0.2702696851636188,34.94398251819883,0.0,-3.2029582165182466,0.0,,0.183,0,1.2895228757104218,0.2132508589361925,-0.05680568849236067,-0.8515243959896424,17.87454448713027,0.8042823672294617,0.24679320346579348,34.943983044681,0.0,-3.202967443003263,0.0,,0.183,0,1.2117981473917228,0.2373003816603217,-0.09482589027805943,-0.9449247801818785,17.34437193214679,0.8128034472465515,0.235764703963945,34.94398568014543,0.0,-3.202973928515759,0.0,,0.183,0,1.2242965194728388,0.20251809937529375,0.08953223317570291,-0.8054618951177304,17.06923228310081,0.8157221674919128,0.24116594764630472,34.94397287466279,0.0,-3.2029642364853577,0.0,,0.183,0
420,1.4647551365089841,6.94051747708481,-25.75744126619152,10.363864471494082,22.030781307642837,"[24.13305661 20.6922459  20.64981067 23.71931948 24.26972776 20.91444172
         inf 21.8612176  22.96440918 21.55697849 22.19211042 22.73936938
 21.49978092 21.28078131 22.05233253 21.38441135 24.54738332 23.54275291
 22.79734374 23.52512998 23.48965094 24.46402728 23.5706348  23.63296452
 23.65569452 23.3891557  23.54467155 22.6435157  22.10006138 21.68289834
 22.77246401]",0.0711971426588619,149.82178922352816,0.0,1.6142059025653666,0.0,,0.3097,0,,,,,,,,,,,,,,,1.4647551365089841,6.94051747708481,-25.75744126619152,10.363864471494082,22.030781307642837,-0.517212986946106,0.0711971426588619,149.82178922352816,0.0,1.6142059025653666,0.0,,0.3097,0,,,,,,,,,,,,,,
10010,1.38406732931707,4.866581398867565,15.742038365956319,-11.461647061423406,18.65927981247288,-0.4361826181411743,0.6518785489475899,150.85756080910957,0.0,1.0286242122805274,0.0,,0.09841,0,1.35406281088726,4.849705487910697,15.673371612016638,-11.441211600728124,18.139478053364062,-0.4320284128189087,0.6419073611886352,150.85756557715365,0.0,1.028625629376996,0.0,,0.09841,0,1.3024320855152889,4.854059269751896,15.609996569790553,-11.556829893819824,17.722640009165573,-0.43755218386650085,0.6353966164443166,150.85756997239002,0.0,1.0286176034009886,0.0,,0.09841,0,1.3064358783693435,4.816043648152417,15.534778273279585,-11.402515147795654,17.646996818077028,-0.4282613694667816,0.6480257622977204,150.85757520061946,0.0,1.0286283126216975,0.0,,0.09841,0
10043,1.6338828245403114,24.800418846533237,98.43281769213408,-12.64191088176733,20.74327419040238,1.2203041315078735,0.1505445918115943,129.04304966674576,0.0,44.006083371639065,0.0,,0.14,0,1.5076234878244195,24.797040973072775,98.41325966055538,-12.688012450434613,19.740080992634642,1.1168951988220215,0.11100453344002004,129.04305163802155,0.0,44.00608019690603,0.0,,0.14,0,1.4356684529385173,24.826035512001898,98.54326750746884,-12.58641027985378,19.31085696767238,1.0112354755401611,0.077490870056236,129.04303890780636,0.0,44.00608708031453,0.0,,0.14,0,1.4547493486688705,24.781611728380426,98.34488591157034,-12.735390024584717,19.017510226648266,0.7441796660423279,0.07150612297789816,129.04305832205588,0.0,44.00607699724496,0.0,,0.14,0
10163,1.9044761351628543,0.4555204361188965,-1.144703044670024,-1.4184789398328803,21.06814683617421,-1.522096037864685,0.23624586028773376,150.54067112429416,150.54059166666664,1.233493177446539,1.2335916666666666,0.4555204361192404,0.086,0.0863,2.323650131241618,0.40792879756455785,-1.5301777278536974,-0.567998012311179,20.508956579811333,-0.8857962489128113,0.17885136227665943,150.54069791477863,150.54059166666664,1.2335522137540613,1.2335916666666666,0d00m00.4079s,0.086,0.0863,2.283776909152342,0.4729743951666031,-1.7141724547077075,-0.8019401554183077,20.281450737551594,-0.8910992741584778,0.278576438522821,150.54071068631114,150.54059166666664,1.2335359705213302,1.2335916666666666,0d00m00.473s,0.086,0.0863,2.437612617369568,0.31387661452161014,-0.24235804015930285,-1.232347365612199,20.5067392950884,1.3962587118148804,0.24736099203553208,150.5406084660975,150.54059166666664,1.233506111723634,1.2335916666666666,0d00m00.3139s,0.086,0.0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2257209026589044,33.52384832801375,-87.1446321288017,101.95523471079355,17.532543136663147,-0.5822449922561646,0.3149495898422522,150.54664596787327,150.54059166666664,1.2406683340471747,1.2335916666666666,33.52384832801362,0.086,0.0863
10411,1.4237050896359897,0.6808617184119464,0.6462088987053107,-2.6460445934724532,18.98646754279363,-0.32545822858810425,0.30253824051423805,162.06568261664978,0.0,57.40522748246595,0.0,,0.074,0,1.4237050896359897,0.6808617184119464,0.6462088987053107,-2.6460445934724532,18.98646754279363,"[22.65727506 23.11614845 22.64546575 24.19595267 23.82337298 16.97549904
 23.32810428 18.69077945 20.32496    23.87620824 24.25971156 21.14339421
 21.98252309 21.961107   24.81179489 24.96306928 23.37473787 25.04590908
 24.82452543]",0.30253824051423805,162.06568261664978,0.0,57.40522748246595,0.0,,0.074,0,1.4237050896359897,0.6808617184119464,0.6462088987053107,-2.6460445934724532,18.98646754279363,"[21.92750222 22.5108124  22.01980244 24.31470838 25.17099185 24.04128883
 22.88576364 23.21804567 21.63784115 18.26639979 16.43345257 23.59585295
 23.24224741 24.12807234 20.60865947 21.36453965 20.64804    24.63794608
 23.87620225 24.69189464 23.76608066 24.15669356 24.14976119 24.54254911
 22.46136751 23.89402711]",0.30253824051423805,162.06568261664978,0.0,57.40522748246595,0.0,,0.074,0,1.4237050896359897,0.6808617184119464,0.6462088987053107,-2.6460445934724532,18.98646754279363,"[21.60344458 22.90326162 21.70586701 23.22893805 23.78648412 22.57176285
 24.32860456 16.45492269 21.09357159 18.31355655 23.24195977 19.72392849
 23.41973469 24.20716096 20.52280843 21.11882081 20.20961151 23.63774582
 23.72934953 23.97368347 24.4930661  22.35690208]",0.30253824051423805,162.06568261664978,0.0,57.40522748246595,0.0,,0.074,0
10454,1.3222718647362786,0.3722515083199961,0.8961152839594604,1.1901171351203175,17.684294047081696,1.1618387699127197,0.6204001171999269,164.42209385415168,0.0,57.61352096986386,0.0,,0.08082,0,1.2947416064239559,0.41012059440143067,0.7650245971230447,1.4520362205841906,17.1183298917139,1.1941243410110474,0.5898365841068971,164.42211208820663,0.0,57.61353880418441,0.0,,0.08082,0,1.2607039073433677,0.4338351025601704,0.7959805708330236,1.542916409615458,16.788800333529345,1.204619288444519,0.5791068411105897,164.4221085168075,0.0,57.61354518817701,0.0,,0.08082,0,1.3048579571928804,0.4206743471824402,0.792056419572873,1.4855116252488187,16.589518542483976,1.2098771333694458,0.5810463722007896,164.42210874889733,0.0,57.61354119575465,0.0,,0.08082,0
20021,2.233311595225173,1.1908368094666728,-1.3601779368882063,4.567931234657053,20.37225060842548,0.4649163782596588,0.2407461035108257,131.711332517753,0.0,45.49234904143329,0.0,,0.26,0,2.3992125751397224,1.1953966443845374,-1.1855570466908176,4.635138426307279,19.41125487533713,0.5497311353683472,0.2790068768392183,131.7113153185041,0.0,45.49235387463071,0.0,,0.26,0,2.3992125751397224,1.1953966443845374,-1.1855570466908176,4.635138426307279,19.41125487533713,"[24.74878219 23.72881975 18.10524206 21.87136188 22.67727342 21.35015814
 21.75803892 23.3978812  19.00065075 21.84690888 24.3964093  23.79879786
 23.4620807  21.8379246  23.0993493  25.33637159 23.64857907 23.9357117
 23.51215879 20.08250558 25.00424383 19.42421925 24.58291733 19.53117958
 18.55811651 19.50785501 21.39793145 18.32946185 22.73735208 22.78610845
 24.80166607 24.48542508]",0.2790068768392183,131.7113153185041,0.0,45.49235387463071,0.0,,0.26,0,2.3992125751397224,1.1953966443845374,-1.1855570466908176,4.635138426307279,19.41125487533713,"[20.79636399 23.39478766 17.82809854 21.97310278 21.66114936 22.77309542
 18.39386    21.06822578 24.09463158 23.68929132 22.73694246 23.40624268
 22.7322267  23.3887655  23.35173375 22.99523052 19.83068262 23.52505186
 19.29111232 24.42952767 19.23165394 17.9821474  18.84444442 20.58418496
 17.96956489 23.00215404 22.55718203]",0.2790068768392183,131.7113153185041,0.0,45.49235387463071,0.0,,0.26,0
20027,1.1684211046981063,22.13911471711906,29.337018563991705,-83.59294501596028,16.17809324788917,-0.3914872705936432,0.5841909797010638,186.33308398982865,0.0,46.0094411294137,0.0,,0.126,0,1.1559559903114829,22.100447581594644,29.23596400662575,-83.46442695154869,15.415507890087245,-0.38992589712142944,0.5791611424474696,186.33309430697025,0.0,46.009449931106325,0.0,,0.126,0,1.143848194685098,22.10485526045168,29.306859591179006,-83.4582334322912,14.979099430107055,-0.38802775740623474,0.5677021884829012,186.33308723308664,0.0,46.009450443314655,0.0,,0.126,0,1.1482142212904187,22.10582837543165,29.323292954209393,-83.45658363729682,14.72381527620429,-0.3918893039226532,0.5822522918196511,186.3330855937486,0.0,46.00945057690529,0.0,,0.126,0
20075,1.5482063123961995,9.57260743330322,6.612455851956909,-37.726485566101914,19.32878815616131,0.3605315089225769,0.1586127486826876,214.72790639985618,0.0,53.99657835688578,0.0,,0.156,0,1.8817609208870696,9.556650836350777,6.214299212612005,-37.72934175987754,18.709266050929845,0.4039124846458435,0.28040306473990184,214.7279534107921,0.0,53.996577661409766,0.0,,0.156,0,2.2762559336989714,9.582709219872234,6.004028365271893,-37.868905082626966,17.982730211608555,0.48483070731163025,0.32071944219010917,214.72797794731238,0.0,53.99656771099302,0.0,,0.156,0,2.254977908552946,9.574170970228497,6.089995070819668,-37.82058804659016,18.423748021005714,0.472842276096344,0.38291815818452857,214.72796789746045,0.0,53.996571172290885,0.0,,0.156,0
20082,1.8286175402933234,0.2985431171817129,-0.6072565444509479,-1.0284265197621494,22.541978691442356,-0.5919007062911987,0.05122720792222235,131.44305021275738,0.0,44.97015593381953,0.0,,0.15,0,1.642382066877556,0.2822842797637716,-0.7824048916095308,-0.8143110704046705,22.046011018427954,-0.5067154765129089,0.11552696460685397,131.44306761909243,0.0,44.97017067171131,0.0,,0.15,0,1.4562887982977084,0.21950524973490856,-0.6098394066975317,-0.6318257231915965,21.828660800094603,-0.22018708288669586,0.11323075523171766,131.443050870143,0.0,44.97018346704269,0.0,,0.15,0,1.6878193827267907,0.24189947751167684,-0.5817432337593118,-0.7733397017327235,21.592361208505583,-0.14351122081279755,0.05553285520938367,131.44304796878689,0.0,44.97017366252279,0.0,,0.15,0
