ID,KronRad (kpc)_3,separation (kpc)_3,area (kpc^2)_3,sep/area (kpc)_3,x_3,y_3,KronMag_3,Abs. Mag_3,Angle_3,Ellipticity_3,RA_3,Host RA_3,DEC_3,Host Dec_3,Discrepency (arcsecs)_3,Z_3,SDSS Photoz_3,pixelRank_3,chance coincidence_3,KronRad (kpc)_4,separation (kpc)_4,area (kpc^2)_4,sep/area (kpc)_4,x_4,y_4,KronMag_4,Abs. Mag_4,Angle_4,Ellipticity_4,RA_4,Host RA_4,DEC_4,Host Dec_4,Discrepency (arcsecs)_4,Z_4,SDSS Photoz_4,pixelRank_4,chance coincidence_4,KronRad (kpc)_5,separation (kpc)_5,area (kpc^2)_5,sep/area (kpc)_5,x_5,y_5,KronMag_5,Abs. Mag_5,Angle_5,Ellipticity_5,RA_5,Host RA_5,DEC_5,Host Dec_5,Discrepency (arcsecs)_5,Z_5,SDSS Photoz_5,pixelRank_5,chance coincidence_5,KronRad (kpc)_6,separation (kpc)_6,area (kpc^2)_6,sep/area (kpc)_6,x_6,y_6,KronMag_6,Abs. Mag_6,Angle_6,Ellipticity_6,RA_6,Host RA_6,DEC_6,Host Dec_6,Discrepency (arcsecs)_6,Z_6,SDSS Photoz_6,pixelRank_6,chance coincidence_6
460064,1.976785469,0.824146872,79.42281734,0.010376702,-0.812164198,-0.204881211,22.38905641,-18.0999137,-1.393429518,0.079949708,53.77427574,53.77420833,-26.76495281,-26.76488889,0.316065434,0.242,,0.939759036,0.014112354,2.157304063,0.811235408,105.5742328,0.007684028,-0.764837817,-0.307868514,21.68300326,-18.80596686,0.680499732,0.138419614,53.7742721,53.77420833,-26.76495998,-26.76488889,0.327886489,0.242,,0.981818182,0.0107323,1.932256378,1.000002245,117.1970841,0.008532655,-0.988076325,-0.238003749,21.51138553,-18.97758458,0.280586362,0.072274484,53.77428943,53.77420833,-26.76495505,-26.76488889,0.353089118,0.242,,0.983606557,0.007660402,1.970702734,1.041329984,78.4542464,0.013273086,-1.01052401,-0.314496941,21.38629239,-19.10267773,0.629728913,0.148054503,53.77429121,53.77420833,-26.76496035,-26.76488889,0.370323907,0.242,,0.975609756,0.006183744
580235,3.134746947,19.35318782,34.49335589,0.561070018,-14.13284994,-7.072706883,23.98091682,-17.2800442,1.3183254,0.481671872,150.2358532,150.2357917,2.57911424,2.579111111,0.221441978,0.33,,0.125,0.229254357,2.394725812,20.00501464,44.99133376,0.444641511,-14.38770227,-7.737058612,23.36037548,-17.90058553,-0.932938755,0.175903136,150.2358709,150.2357917,2.579068103,2.579111111,0.324199884,0.33,,0.129032258,0.151990558,1.9318042,20.1749485,71.98613402,0.280261592,-14.36953947,-8.058378756,22.85427052,-18.4066905,-0.945510983,0.150583109,150.2358696,150.2357917,2.579045791,2.579111111,0.365865732,0.33,,0.448979592,0.107330941,2.38894888,20.05423393,53.98960052,0.371446237,-14.26040491,-8.051314248,22.59884808,-18.66211294,-0.859138489,0.181909861,150.235862,150.2357917,2.579046283,2.579111111,0.344207081,0.33,,0.054054054,0.090133943
440042,1.99668296,1.554097645,2.530693273,0.614099568,-1.490599795,1.597511962,25.27434377,-14.21333545,-1.251806259,0.398737042,35.902237,35.9021875,-3.293852979,-3.293208333,2.327532222,0.16,,0,0.040636519,2.192834544,2.123094252,9.110495782,0.233038278,-2.26763815,1.940912004,23.20032364,-16.28735559,-1.138257146,0.145143995,35.90229104,35.9021875,-3.293829137,-3.293208333,2.265662331,0.16,,0,0.061565568,1.925785216,1.901487957,10.62891175,0.178897709,-2.460034716,1.046028487,23.43208249,-16.05559674,-0.737529159,0.294914663,35.90230443,35.9021875,-3.293891264,-3.293208333,2.494205515,0.16,,0.227272727,0.033679721,1.582037335,7.299344594,12.14732771,0.600901266,-1.513305944,10.15069771,23.30216592,-16.18551331,0.8668769,0.491729344,35.90223856,35.9021875,-3.293259173,-3.293208333,0.259175461,0.16,,0,0.067920723
80646,2.146341271,8.381311371,221.9572466,0.037760927,5.441448914,-4.153848263,21.67451673,-19.58644429,-0.245507792,0.405977429,334.6218346,0,0.941197775,0,,0.33,0.44802,0.040268456,0.019869452,1.921805365,8.040972898,388.4251815,0.020701472,5.146059737,-4.080838004,20.57655583,-20.68440518,-0.254745215,0.405466347,334.6218551,0,0.941202841,0,,0.33,0.44802,0.630769231,0.008633674,1.912897226,8.297194122,448.4136265,0.018503439,5.336741525,-4.176971882,20.09256695,-21.16839406,-0.28815043,0.418516931,334.6218419,0,0.941196168,0,,0.33,0.44802,0.686666667,0.005578017,1.929096045,8.079202069,398.9231594,0.020252527,5.167183786,-4.104450438,19.63553227,-21.62542875,-0.345930159,0.435042352,334.6218537,0,0.941201201,0,,0.33,0.44802,0.68164794,0.003668211
560152,1.917796022,18.66660108,823.1625149,0.02267669,-1.30340535,18.4773735,19.26111974,-21.30790737,1.301866651,0.488547819,334.8003031,0,1.161504914,0,,0.25,0.235158,0.321824908,0.016527926,1.879000307,18.74962443,1138.200021,0.016473049,-1.556288502,18.54052447,18.15529273,-22.41373439,1.327819824,0.427504566,334.8003207,0,1.161509293,0,,0.25,0.235158,0.080285459,0.00736613,1.908865185,18.85501372,1413.603776,0.013338259,-1.537051779,18.6470603,17.59860759,-22.97041952,1.338544369,0.387840594,334.8003193,0,1.161516689,0,,0.25,0.235158,0.481321839,0.004848921,1.964045611,18.73724418,1302.832524,0.014381928,-1.688032443,18.51668668,17.2239573,-23.34506982,1.368376017,0.383032097,334.8003298,0,1.161507636,0,,0.25,0.235158,0.356196415,0.003607931
370369,1.341054806,9.576032762,626.3092238,0.015289624,12.23206036,-0.487918302,18.99168096,-20.77790946,-0.19045867,0.280060909,151.5654796,0,2.406839327,0,,0.18,0.200455,0.511241447,0.008953112,1.903406784,9.927313708,1206.043593,0.008231306,12.66432847,-0.820440777,17.5000229,-22.26956753,-0.188129589,0.361149245,151.5654495,0,2.406816278,0,,0.18,0.200455,0.730319959,0.006133485,1.905185487,9.770413024,1348.832291,0.007243608,12.46961247,-0.718457022,16.90695827,-22.86263215,-0.153511003,0.36158763,151.5654631,0,2.406823342,0,,0.18,0.200455,0.812897366,0.004038765,1.932491238,9.684819542,1302.870264,0.007433449,12.36061854,-0.70788011,16.64049898,-23.12909144,-0.156051263,0.367207486,151.5654706,0,2.406824068,0,,0.18,0.200455,0.762576399,0.003533278
500004,1.946216964,1.484401032,59.95875108,0.024757037,-1.154614712,-0.914951835,22.57286715,-17.99615996,1.513318896,0.2594332,213.0234549,0,51.67382587,0,,0.25,0.354769,0.9,0.012178458,1.830115983,1.445857561,84.34875153,0.017141422,-1.118594502,-0.898768875,21.7663604,-18.80266672,-1.509668112,0.087088209,213.0234508,0,51.67382698,0,,0.25,0.354769,0.94047619,0.005524288,1.901086172,1.600344061,97.56000177,0.01640369,-1.23729011,-0.995825096,21.51786101,-19.05116611,-1.240261674,0.120138801,213.0234642,0,51.67382029,0,,0.25,0.354769,0.948453608,0.003777635,,,,,,,,,,,,,,,,,,,
330106,2.029466823,53.44559779,1177.536127,0.04538765,-9.615118631,-39.3720104,19.53150254,-22.01909263,-1.238223433,0.384335952,130.0099093,0,43.7391265,0,,0.37,0.135365,0,0.05449478,1.973650799,53.54099573,1248.849245,0.042872265,-9.673591166,-39.43217299,18.96568288,-22.58491229,-1.214672446,0.369221123,130.009915,0,43.73912235,0,,0.37,0.135365,0.105702364,0.035533948,1.899661359,53.52208473,1436.698436,0.037253528,-9.590595778,-39.43768904,18.56078601,-22.98980916,-1.197937131,0.386747415,130.009907,0,43.73912193,0,,0.37,0.135365,0,0.026043204,1.969465631,53.42755686,1130.573829,0.047257026,-9.582389599,-39.36591098,18.3199378,-23.23065737,-1.191046238,0.401198171,130.0099061,0,43.73912691,0,,0.37,0.135365,0.015360983,0.021577963
350630,2.129141406,9.929632955,763.1476977,0.013011417,-6.245199658,-5.985502806,19.53745427,-21.48422991,0.032179803,0.301282159,162.4051391,162.405025,58.95292573,58.95300667,0.360265502,0.3,0.321462,0.581034483,0.007932695,1.949610987,9.890361459,904.1784467,0.010938506,-6.337708568,-5.837053313,18.63819784,-22.38348634,0.050327417,0.304321086,162.4051517,162.405025,58.95293599,58.95300667,0.346545308,0.3,0.321462,0.70014556,0.003625581,1.898666184,9.854225573,1059.707684,0.009299004,-6.301537885,-5.829829215,18.3755624,-22.64612178,0.011756127,0.300217867,162.4051469,162.405025,58.95293651,58.95300667,0.33908391,0.3,0.321462,0.814906832,0.002799885,2.000690252,9.908081256,954.2641332,0.010382955,-6.346704611,-5.850071641,17.95630437,-23.06537981,0.003539286,0.283665887,162.4051529,162.405025,58.95293508,58.95300667,0.350457417,0.3,0.321462,0.754482759,0.00203512
20176,2.034467281,4.208317311,40.89492595,0.10290561,-2.094797326,-3.474821818,23.76172533,-16.90412027,-0.463932365,0.102373562,211.8626525,0,53.34267869,0,,0.26,,0.230769231,0.035579443,,,,,,,,,,,,,,,,,,,,1.8907309,4.637149051,59.1900244,0.078343422,-2.765743231,-3.512827842,22.87413262,-17.79171298,0.853286743,0.16635949,211.8627306,0,53.34267709,0,,0.26,,0.25,0.019716023,1.644700509,4.649738121,37.66637916,0.123445317,-2.798526293,-3.502323276,22.8725484,-17.79329719,0.906148314,0.192353864,211.8627344,0,53.34267787,0,,0.26,,0.5,0.017516769
