,ID,Redshift,comparison_hectoZ,Event RA,Event DEC,Host RA,Host DEC,comparison_hostRa,comparison_hostDec,comparison_distance_dif (arcsec),KronRad (kpc)_3,separation (kpc)_3,area (kpc^2)_3,sep/sqrt(area) (kpc)_3,x_3,y_3,KronMag_3,Abs. Mag_3,Angle_3,Ellipticity_3,pixelRank_3,chanceCoincidence_3,host_found_3,KronRad (kpc)_4,separation (kpc)_4,area (kpc^2)_4,sep/sqrt(area) (kpc)_4,x_4,y_4,KronMag_4,Abs. Mag_4,Angle_4,Ellipticity_4,pixelRank_4,chanceCoincidence_4,host_found_4,KronRad (kpc)_5,separation (kpc)_5,area (kpc^2)_5,sep/sqrt(area) (kpc)_5,x_5,y_5,KronMag_5,Abs. Mag_5,Angle_5,Ellipticity_5,pixelRank_5,chanceCoincidence_5,host_found_5,KronRad (kpc)_6,separation (kpc)_6,area (kpc^2)_6,sep/sqrt(area) (kpc)_6,x_6,y_6,KronMag_6,Abs. Mag_6,Angle_6,Ellipticity_6,pixelRank_6,chanceCoincidence_6,host_found_6
0,1,0.126,0,52.453062499999994,-29.074975,52.45358134869613,-29.0744705062369,0.0,0.0,,0.7023039074089874,5.649576461583803,935.1814509575046,0.18474298168827866,-7.1755280498859975,6.4946251011644165,18.411295188014062,-20.38263531597642,1.0979223251342773,0.17574680000459053,0.8438405797101449,0.011305703145838564,1,0.7381168462345703,5.713372226272578,941.9581281383561,0.18615586358021502,-7.259498105813293,6.567499481838368,17.88247215523288,-20.911458348757602,1.0475431680679321,0.1842643079062204,0.8586330935251798,0.007268464195558155,1,0.7292622620628494,5.504125824873815,1034.1209377979362,0.1711601615327937,-7.228582392823341,6.12159073680796,17.59584419159184,-21.19808631239864,1.0446020364761353,0.18668178036392458,0.8876146788990825,0.005632594038148309,1,0.6774042385573156,5.685959707587661,918.5785918644184,0.18760552230171407,-7.493825200043801,6.304395635756748,17.377629623441457,-21.416300880549024,0.9693301916122437,0.1978316794260948,0.8045001844337882,0.004747665432102366,1
1,6,0.2308,0,53.366449999999986,-28.37152222222222,53.36634170883072,-28.37152214967425,0.0,0.0,,1.2805225933065385,1.3668577912832731,220.16453445518403,0.09211909273463727,0.4365549852595052,-1.0845117660231978,21.467997609424167,-18.67922795466344,-1.4029046297073364,0.2828138699988827,0.9877049180327869,0.010657998565634319,1,1.388726384270734,1.3031563973578995,310.3959010351775,0.07396709315416668,0.36421218059395244,-0.8541829937232137,20.258575488858202,-19.888650075229403,-1.273600459098816,0.27795272533628024,0.9854651162790697,0.004184998276921759,1,1.2513417865687948,1.2986047050330083,455.66840122896696,0.06083486036184162,0.36690349032389236,-0.9722288648028439,19.74499213721467,-20.402233426872936,-1.2504256963729858,0.2950166361539286,0.9881188118811881,0.002663462475175904,1,1.3321031822122062,1.3033476256109584,393.4087582887715,0.06571102672010239,0.37217192217285344,-0.995923405076752,19.36096268291636,-20.786262881171247,-1.2712730169296265,0.25593365608200813,0.9862385321100917,0.001982076345404149,1
2,10,0.2447,0,149.74899583333334,3.1575305555555553,149.7495336576334,3.1576343024874833,0.0,0.0,,15.130847552829641,7.815152642154037,751.2748905412126,0.285126792093666,-8.734390710792397,0.49252284705714544,15.130847552829641,-25.38541075243618,-0.02405473217368126,0.2739448116621177,0.7968545216251638,0.0077447407800811385,0,4.634686691907201,7.80251210774245,883.2156970058554,0.2625433737720799,-8.692288362616182,0.6360099288207408,12.874387323650645,-27.404209257743585,0.023074006661772728,0.26498189415041784,0.8606465997770345,0.0016442287174186498,1,4.120329857169619,7.815152642154037,751.2748905412126,0.285126792093666,-8.734390710792397,0.49252284705714544,12.502942331428354,-27.775654249965875,-0.02405473217368126,0.2739448116621177,0.7968545216251638,0.0010550090172235516,1,4.61780704365373,7.697667072565058,952.1399988903703,0.24946448079824762,-8.623337723464388,0.4427831342528208,12.437778010059741,-27.840818571334488,0.034103743731975555,0.2742880514438637,0.8097207859358841,0.0012144944144791836,1
3,11,0.38,0,149.97591666666662,2.4118999999999997,149.976038105844,2.4106054779143067,0.0,0.0,,2.682149376520379,9.221764514176822,22.60038280374025,1.9397963164820649,0.0,0.0,25.639549318606658,-15.62923422743855,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,2.682149376520379,9.221764514176822,22.60038280374025,1.9397963164820649,0.0,0.0,25.639549318606658,-15.62923422743855,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,2.682149376520379,9.221764514176822,22.60038280374025,1.9397963164820649,0.0,0.0,25.639549318606658,-15.62923422743855,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,2.682149376520379,9.221764514176822,22.60038280374025,1.9397963164820649,0.0,0.0,25.639549318606658,-15.62923422743855,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0
4,34,0.25,0,36.06643749999999,-3.186536111111111,36.06635140597342,-3.1867446901395673,0.0,0.0,,2.2189681875056255,4.007133460638889,35.56875064358028,0.6718920489816198,-0.2268948136764095,-4.900501093655848,23.996041584047745,-16.330710499604525,1.0473101139068604,0.5808836353021383,0.0,0.04823240345326707,1,2.211034239767516,2.909953860105047,72.15375130554858,0.3425757721875225,0.03165229584273277,-3.697025704492816,22.847228151283463,-17.479523932368807,1.061599612236023,0.38789461829606353,0.014084507042253521,0.026359419302590226,1,1.8695044010752484,3.2749007309646405,59.95875108489248,0.422933270866871,0.23880773705542424,-4.0043594047863,22.835277056033053,-17.491475027619217,0.8397386074066162,0.292211032475729,0.22033898305084745,0.01964535768235598,1,0.0,3.5015673379138312,53.86125097456443,0.4771163117494147,-0.1566091912450105,-4.370782402627157,inf,inf,0.725254476070404,0.30946623876289425,0.0,1.0,1
5,76,0.26,0,129.26077916666665,43.73801388888889,129.26161086446524,43.73828744274266,0.0,0.0,,1.5815720687768273,9.332275848231381,1192.409946024994,0.2702556439870038,-9.19462314337558,2.7196367054469732,19.190982196935018,-21.223937035093538,1.177566647529602,0.10211727840468976,0.7120938628158845,0.007412961078654856,1,1.3384291601989677,10.041736158499257,1881.1665935484564,0.23152355238601918,-10.163195103285716,2.1311477873777562,18.214888327349325,-22.20003090467923,0.9305896162986755,0.18959858047312061,0.8283752860411899,0.0033910233062444117,1,1.3221674114954658,10.085043049412736,2423.562453473183,0.20485692457809535,-10.211561304574616,2.118630872862994,17.77796971191794,-22.636949520110615,0.8555604815483093,0.16400556550981127,0.8725577264653641,0.0022864223478696877,1,1.4362571294179793,9.86301119901557,1708.9774316675907,0.23858402579269838,-9.71873422848418,2.800619886001442,17.46753266746893,-22.947386564559626,-0.23182322084903717,0.07021816838938733,0.8268261964735516,0.0016775233108916598,1
6,91,0.152,0,129.32890416666666,44.333733333333335,129.33308801521304,44.3292973388808,0.0,0.0,,1.3638499689876595,4.689188214784724,5.843634830850444,1.9397963164820646,0.0,0.0,25.572057099857425,-13.639945075726574,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,1.3638499689876595,4.689188214784724,5.843634830850444,1.9397963164820646,0.0,0.0,25.572057099857425,-13.639945075726574,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,1.3638499689876595,4.689188214784724,5.843634830850444,1.9397963164820646,0.0,0.0,25.572057099857425,-13.639945075726574,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0,1.3638499689876595,4.689188214784724,5.843634830850444,1.9397963164820646,0.0,0.0,25.572057099857425,-13.639945075726574,-0.0183617752045393,0.24949847207705866,0.8364334819769603,1.0,0
7,98,0.057,0,184.90638749999997,46.03223055555556,184.90589785396537,46.03253214263376,0.0,0.0,,0.39852997520116384,1.7927102981770437,125.00443789658601,0.16034203732725424,3.7646541336158776,3.09968097884817,18.097107373773614,-18.94221614065045,1.233594536781311,0.3420963464517791,0.939453125,0.0037383553389512825,1,0.3911266027697014,1.8222885839931084,139.08371377946972,0.15451797756793945,3.760914088557115,3.2611955427868793,17.586747262606995,-19.45257625181707,1.237289547920227,0.33988931781153076,0.9526038619075483,0.002549857351097362,1,0.3932369745914342,1.8206604586114923,159.3481050791116,0.14422996846846675,3.825693088379751,3.1789505948520684,17.29336562627833,-19.745957888145735,1.241613507270813,0.3459458143440419,0.9647599591419816,0.002013901873461399,1,0.4016888350481244,1.866820627238231,142.09488839025988,0.1566077908412297,3.8907665769391997,3.350183572987902,17.065503322847874,-19.97382019157619,1.240356683731079,0.3445459935289158,0.9553264604810997,0.0017040871245870282,1
8,133,0.244,0,160.7182208333333,58.03283611111111,160.7184727328502,58.03283584751362,0.0,0.0,,1.2763439345031755,1.8585729629594943,768.6850611947758,0.0670355835969311,-2.5858055983053134,0.0045430243373232315,19.25378650267627,-21.018372865641794,1.1744567155838013,0.4168056458438858,0.9311224489795918,0.003060885229117183,1,1.2200652598249797,1.872288511073124,1000.0749520646318,0.05920474260229114,-2.863968678976107,-0.6809332878676457,17.995142363248217,-22.277017005069847,1.1627262830734253,0.40207480344062296,0.9362745098039216,0.0008547314646987214,1,1.1517659083492497,1.8210795386018117,1324.6090786659977,0.050036284254851446,-2.8393460249218236,-1.0064609153052118,17.474154920570413,-22.79800444774765,1.2359392642974854,0.35945961437340035,0.9511472982975574,0.0004879409286719927,1,1.1480900271671335,1.9015948657246928,1133.4182790065827,0.056483667776934816,-2.92030690952339,-1.037880939207085,17.117612849995776,-23.154546518322288,1.1930878162384033,0.37818277608325845,0.9394463667820069,0.00033246363625927255,1
9,137,0.11829,multiple,161.15926666666664,57.81112222222222,161.15904465703096,57.81112346562081,multiple,multiple,,0.7609363330182152,0.8054923316000738,585.3604113517584,0.03329275513717729,0.46082632872753493,-0.9678212691642472,18.320776171927655,-20.33272536926684,1.014798879623413,0.12453796140659257,0.9979231568016614,0.0018970441704941887,1,0.6914420144072546,0.8608599590063957,786.8629828606971,0.03068901508097959,0.5542685877223903,-0.848706381714436,17.417691724479212,-21.235809816715282,1.0917805433273315,0.10534255789786073,0.9988412514484357,0.0008293760302731101,1,0.6473440325311115,0.9311352781532237,1057.3566308892875,0.02863531959596616,0.6890192582517329,-0.9834390891015659,17.008275040028707,-21.645226501165787,1.2493301630020142,0.11338119846408135,0.999137683242311,0.0005832121746248697,1,0.6677515393885701,0.9389323745318107,868.3150027164974,0.03186366015765527,0.7028426174618971,-0.9630308481753218,16.614358479188905,-22.03914306200559,1.2721210718154907,0.10100100148718594,0.9989499474973749,0.0004193615521600469,1
