,ID,Redshift,comparison_hectoZ,Event RA,Event DEC,Host RA,Host DEC,comparison_hostRa,comparison_hostDec,comparison_distance_dif (arcsec),KronRad (kpc)_3,separation (kpc)_3,area (kpc^2)_3,sep/sqrt(area) (kpc)_3,x_3,y_3,KronMag_3,Abs. Mag_3,Angle_3,Ellipticity_3,pixelRank_3,chanceCoincidence_3,host_found_3,KronRad (kpc)_4,separation (kpc)_4,area (kpc^2)_4,sep/sqrt(area) (kpc)_4,x_4,y_4,KronMag_4,Abs. Mag_4,Angle_4,Ellipticity_4,pixelRank_4,chanceCoincidence_4,host_found_4,KronRad (kpc)_5,separation (kpc)_5,area (kpc^2)_5,sep/sqrt(area) (kpc)_5,x_5,y_5,KronMag_5,Abs. Mag_5,Angle_5,Ellipticity_5,pixelRank_5,chanceCoincidence_5,host_found_5,KronRad (kpc)_6,separation (kpc)_6,area (kpc^2)_6,sep/sqrt(area) (kpc)_6,x_6,y_6,KronMag_6,Abs. Mag_6,Angle_6,Ellipticity_6,pixelRank_6,chanceCoincidence_6,host_found_6
10,199,0.37,0,151.23139999999998,2.5909194444444448,151.23274227470705,2.588649993783165,0.0,0.0,,2.637684100117542,24.54402877423208,21.85724576583125,5.249864975150385,0.0,0.0,25.70751919594695,-15.501274556515757,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,2.637684100117542,24.54402877423208,21.85724576583125,5.249864975150385,0.0,0.0,25.70751919594695,-15.501274556515757,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,2.637684100117542,24.54402877423208,21.85724576583125,5.249864975150385,0.0,0.0,25.70751919594695,-15.501274556515757,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,2.637684100117542,24.54402877423208,21.85724576583125,5.249864975150385,0.0,0.0,25.70751919594695,-15.501274556515757,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0
11,202,0.618,0,150.53914583333332,1.8991694444444445,150.5390915163152,1.8989192403779842,0.0,0.0,,3.487297067013122,32.44979925884642,38.2056648613687,5.249864975150384,0.0,0.0,25.475171780615707,-16.881887413217836,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,3.487297067013122,32.44979925884642,38.2056648613687,5.249864975150384,0.0,0.0,25.475171780615707,-16.881887413217836,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,3.487297067013122,32.44979925884642,38.2056648613687,5.249864975150384,0.0,0.0,25.475171780615707,-16.881887413217836,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,3.487297067013122,32.44979925884642,38.2056648613687,5.249864975150384,0.0,0.0,25.475171780615707,-16.881887413217836,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0
12,215,0.46,0,150.80992916666665,3.144225,150.8098275977589,3.1442559628609175,0.0,0.0,,15.138174590920167,2.292989209045026,54.12191058822759,0.31168467635845404,0.4611217927231479,-0.5551020705437537,15.138174590920167,-26.970684231265807,0.7875493168830872,0.05077385179652438,0.9583333333333334,8.776247945596616e-06,0,2.97695292591165,2.4273101896130838,36.08127372548506,0.40409581137059886,0.47891623273295636,-0.3466742707336721,24.324165492887847,-17.37381118983703,-0.8256442546844482,0.34632068734915555,0.0,0.03666438217821155,1,0.8616666752695021,2.292989209045026,54.12191058822759,0.31168467635845404,0.4611217927231479,-0.5551020705437537,25.201645429049954,-16.496331253674924,0.7875493168830872,0.05077385179652438,0.9583333333333334,0.018208406147608325,1,14.122107065623625,2.292989209045026,54.12191058822759,0.31168467635845404,0.4611217927231479,-0.5551020705437537,14.122107065623625,-27.98675175656235,0.7875493168830872,0.05077385179652438,0.9583333333333334,4.055156562432494e-06,0
13,218,0.093,0,148.8789958333333,1.483661111111111,148.87896086636832,1.4825801113974701,0.0,0.0,,0.5791256082271137,6.886166226387528,423.51335268067015,0.33461387726758457,-0.07729819978709429,-16.410193573088222,17.962633385021082,-20.157192443472503,0.9609401822090149,0.2647067173319563,0.609308885754584,0.006638077420744737,1,0.5756402905096054,6.8777979224055805,452.1856247944532,0.3234379946839157,-0.32964309199292074,-16.404388870256696,17.44066976837395,-20.679156060119634,0.9674813747406006,0.273061014314087,0.6684280052840158,0.0043246281182255375,1,0.5685135295989766,6.874909675952138,485.2383829256197,0.3120968772810557,-0.41563864211506996,-16.40138932975991,17.10974136197133,-21.010084466522255,0.9867920875549316,0.26816471086240945,0.6700861715223636,0.0032487110998302704,1,0.5781226788133674,6.949679939340508,431.07964671069624,0.3347233773674899,-0.48471540726656315,-16.57155211665328,17.10185932730968,-21.017966501183906,0.9190611839294434,0.28537275309619614,0.5926096997690531,0.003229091537122586,1
14,220,0.22,0,150.53675416666664,2.7185638888888892,150.53533029694177,2.7187160885726613,0.0,0.0,,1.2663221529359532,18.65786466645028,1075.704590368327,0.5688731388707198,19.286440341174853,0.8539115258110712,19.1769877455814,-20.862649046212578,-0.19642727077007294,0.1724606978729759,0.0,0.01506423377070365,1,1.2337646494577574,18.839168639961848,1527.9704048835597,0.4819525278500808,19.447003065614496,1.2359661997886349,18.094745952710447,-21.94489083908353,-0.0311705581843853,0.14269992592431735,0.2641405820977485,0.006550383203140719,1,1.1569871160998235,19.03316636196569,2005.4087137131837,0.42502022297319864,19.666048922223922,1.1800048457712933,17.501828931826815,-22.537807859967163,-0.12326923757791519,0.14335886752064841,0.499581589958159,0.004046176422203063,1,1.1582030812690818,18.867688947068988,1626.9822158534994,0.467764549643143,19.484060828739075,1.1828607861247917,17.315715108623294,-22.723921683170683,-0.17101415991783142,0.11408095280672204,0.3073749355337803,0.0033809340763414353,1
15,236,0.195,0,131.580175,44.07305,131.5810905070322,44.07287132028451,0.0,0.0,,1.1149587447189246,8.386197392424846,535.1835242677005,0.3625047594547673,-10.702368188356104,-3.6367887073297993,19.45463911107213,-20.31448673680345,0.4067343473434448,0.09452621819038542,0.58777633289987,0.006622840034076982,1,1.0673554679277033,8.319163973973058,619.3931555243868,0.33426929354472823,-10.655282408665258,-3.500898413199536,18.61209009443375,-21.15703575344183,0.2891708314418793,0.10884168892275914,0.6460674157303371,0.003440929377718893,1,1.0588790727171375,8.237350166375037,721.6974182907743,0.30662668811335175,-10.555091787404194,-3.4964355118266184,18.166345608351346,-21.602780239524233,0.42190906405448914,0.09925590334909151,0.7232401157184185,0.0022613289969486416,1,1.0530465999770438,8.187898603089202,643.7513133259076,0.32271071962678005,-10.503474569081405,-3.459352745225857,17.95580474824284,-21.813321099632738,0.35562005639076233,0.0917143254327315,0.6908108108108109,0.001923259521147913,1
16,248,0.183,0,34.94397916666666,-3.2029083333333337,34.943905949232295,-3.2028974697682218,0.0,0.0,,1.0934167574696356,0.7930538131539379,751.9625881839692,0.028920416329034256,-0.043338960136338756,-0.7079073819344472,18.66968113064231,-20.95720084582289,0.7608675956726074,0.26595198226332306,0.999163179916318,0.002122151440761555,1,0.9883247259499007,0.6875098373210483,982.2707951089337,0.021936296157646015,-0.13774583139871766,-0.9085317958275567,17.87689539223411,-21.749986584231088,0.7724109292030334,0.26154360866924786,0.9993593850096092,0.0008853964184210028,1,0.9351987930049218,0.7355800650547889,1125.7414813900593,0.021923536726160285,-0.07527150399724292,-0.9256634332848677,17.346198642222333,-22.280683334242866,0.800117552280426,0.24705699819504856,0.9994410285075461,0.0005145862414084323,1,0.9434040769894293,0.8442196873219269,965.9101028137177,0.027163587170185133,0.05332474733287995,-0.8444481990979398,17.07875072092188,-22.548131255543318,0.8021629452705383,0.2495075311242656,0.9993485342019544,0.0003872216270929263,1
17,10010,0.09841,0,150.85865416666667,1.0294194444444444,150.85750400472287,1.028696407062629,0.0,0.0,,0.6304307109676948,9.274904602015354,268.39778188314887,0.5661349806611597,15.780473032015749,-11.457926631004142,18.664339217702103,-19.58075797983574,-0.43913307785987854,0.6450212289389392,0.6406890894175554,0.010892356807209569,1,0.6236408633926006,9.20399543500227,300.10350837303685,0.5313012752222291,15.636544864383552,-11.403018791816692,18.157872735143567,-20.08722446239428,-0.4341396689414978,0.6355896088147974,0.6962582538517975,0.006926655952677274,1,0.6001786085353554,9.219070445316229,329.1670909887675,0.5081347882041489,15.583161450519071,-11.547895876204535,17.716313500580373,-20.528783696957472,-0.43626296520233154,0.6300838967721777,0.7096989966555184,0.00477932818530169,1,0.5986768705445404,9.178573928636768,265.9758166651713,0.5628000596086762,15.560841362558534,-11.421711149994877,17.632987974412295,-20.61210922312555,-0.42603251338005066,0.637800058420869,0.6754966887417219,0.00431925412597256,1
18,10026,0.03123,0,160.67453749999996,58.84382777777778,160.67195359534333,58.84435680562715,0.0,0.0,,0.5346656993218636,3.66321656924565,448.9595372722587,0.1728856686849544,19.659833471565918,8.482498718613954,14.673159883210758,-21.046153720452413,-1.076365351676941,0.22071252072869485,0.7973262341570693,0.03897975744235771,1,0.5254004391857939,3.7478804320121752,461.58725502874444,0.17444511916849462,20.053557682496148,8.882171368893466,14.13139052467039,-21.58792307899278,-1.0876898765563965,0.2129641866488604,0.8547143259217562,0.026265117134033678,1,0.40023264783214113,3.3371502182751445,188.74020943027298,0.2429089630750922,18.110853784348762,6.976218865495497,13.58984392688436,-22.12946967677881,-1.0185548067092896,0.2931508303622695,0.6585903083700441,0.0038256582305976616,1,0.016119230238035114,3.731520521588739,454.9096347336481,0.17495375449785588,20.03405309229217,8.683249641587395,17.606132774619418,-18.113180829043753,-1.093592643737793,0.21284546595992093,0.8561800319853781,1.0,1
19,10043,0.14,0,129.05252499999997,44.00708888888889,129.05292038775877,44.00698164162921,0.0,0.0,,1.2732164476130292,11.847461614014795,5.0927734036395504,5.249864975150384,0.0,0.0,25.572111108526244,-13.45646206947139,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,1.2732164476130292,11.847461614014795,5.0927734036395504,5.249864975150384,0.0,0.0,25.572111108526244,-13.45646206947139,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,1.2732164476130292,11.847461614014795,5.0927734036395504,5.249864975150384,0.0,0.0,25.572111108526244,-13.45646206947139,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0,1.2732164476130292,11.847461614014795,5.0927734036395504,5.249864975150384,0.0,0.0,25.572111108526244,-13.45646206947139,0.24671562761068344,0.1898422035761408,0.4134130982367758,1.0,0
20,10163,0.086,0.0863,150.54059166666664,1.2335916666666666,150.54084226535906,1.233558543722626,150.54059166666664,1.2335916666666666,0.9097943509392534,0.5705709498764451,1.5139079575017755,76.66484047209121,0.17290253217130047,-4.608791868511801,-1.4763940689332173,20.195681938761833,-17.750948595795176,0.04022086784243584,0.5375769166241497,0.9841986455981941,0.01120126250784581,1,0.8873345993718623,0.3161638023526124,66.28134063388472,0.03883439144861805,-0.30587112795839744,-1.3098527411285517,19.897838386612193,-18.048792147944816,0.11780158430337906,0.5627140916462758,0.9869451697127938,0.014737828822129928,1,0.8987360074204847,0.3338064233076476,71.81920721426152,0.039388948377009354,-0.3873754818783084,-1.5184674905214308,20.18535902204888,-17.76127151250813,0.0891566127538681,0.5271245782029035,0.9783132530120482,0.015805233563476406,1,0.8091861188607039,0.3963425511599271,46.033515949382085,0.05841624366604141,-0.0937241060196925,-1.2944988724454163,20.240166073799994,-17.706464460757015,0.08289819210767746,0.7002948629759531,0.9849624060150376,0.016467533791387656,1
21,10411,0.074,0,162.06576666666666,57.40541111111111,162.06558263277373,57.40537175073628,0.0,0.0,,0.5064500797577584,0.8825608190332116,211.36904203952133,0.06070492873965533,0.7697933805420831,-2.6672878245082927,18.96508116723189,-18.649469050844633,-0.33929526805877686,0.3000537563181971,0.9900249376558603,0.004830127994824407,1,0.5410734535937705,0.6680581169138524,225.2055441680436,0.04451687869201821,0.4757909547878967,-2.0997527211306704,18.671335665720903,-18.94321455235562,-0.29171961545944214,0.2522576154864402,0.9935634874195436,0.004338406449860277,1,0.5499611960265323,0.614606865022998,249.18881452414888,0.03893436849206196,0.39487152975814865,-1.9598785864066741,18.399106795161458,-19.215443422915065,-0.3320469856262207,0.23613691317017216,0.9920676890534109,0.003404328505020815,1,0.5489099988932444,0.5575759978026971,202.54003591941662,0.039178574376673145,0.42643048101177783,-1.5699892291670778,18.144260905936974,-19.47028931213955,-0.35056397318840027,0.2242961292464971,0.9921925829538061,0.002943495841708166,1
22,10454,0.08082,0,164.42220416666663,57.61343611111111,164.42198728250233,57.613611063908216,0.0,0.0,,0.49992301079875023,1.1476086661619898,374.51886169884835,0.059300311104914,0.7820229552604019,1.3122818183398692,17.691836789378517,-20.117436337370204,1.1797418594360352,0.6040058761408804,0.9950433705080545,0.004525923825962619,1,0.4929004735052898,1.181830545602494,435.3143646512017,0.056643973557018126,0.6751701578966163,1.4963100506576836,17.14033020334199,-20.668942923406732,1.1985862255096436,0.5743895774152045,0.9975124378109452,0.002838824483363145,1,0.48109058590607884,1.220548646821396,480.02149023193994,0.05570892179944574,0.6804656312141617,1.6106626706159801,16.782971787569217,-21.026301339179504,1.2109102010726929,0.5586373884503419,0.9974218498227522,0.0020377975377273705,1,0.5055640228957137,1.1894321492259683,417.98841978946234,0.058177833968717924,0.7661748989899593,1.4566632765491079,16.565554812417318,-21.243718314331403,1.2058545351028442,0.5766198664877344,0.997039230199852,0.0016640331838175815,1
