ID,KronRad (kpc)_3,separation (kpc)_3,area (kpc^2)_3,sep/area (kpc)_3,x_3,y_3,KronMag_3,Abs. Mag_3,Angle_3,Ellipticity_3,RA_3,Host RA_3,DEC_3,Host Dec_3,Discrepency (arcsecs)_3,Z_3,SDSS Photoz_3,pixelRank_3,chance coincidence_3,KronRad (kpc)_4,separation (kpc)_4,area (kpc^2)_4,sep/area (kpc)_4,x_4,y_4,KronMag_4,Abs. Mag_4,Angle_4,Ellipticity_4,RA_4,Host RA_4,DEC_4,Host Dec_4,Discrepency (arcsecs)_4,Z_4,SDSS Photoz_4,pixelRank_4,chance coincidence_4,KronRad (kpc)_5,separation (kpc)_5,area (kpc^2)_5,sep/area (kpc)_5,x_5,y_5,KronMag_5,Abs. Mag_5,Angle_5,Ellipticity_5,RA_5,Host RA_5,DEC_5,Host Dec_5,Discrepency (arcsecs)_5,Z_5,SDSS Photoz_5,pixelRank_5,chance coincidence_5,KronRad (kpc)_6,separation (kpc)_6,area (kpc^2)_6,sep/area (kpc)_6,x_6,y_6,KronMag_6,Abs. Mag_6,Angle_6,Ellipticity_6,RA_6,Host RA_6,DEC_6,Host Dec_6,Discrepency (arcsecs)_6,Z_6,SDSS Photoz_6,pixelRank_6,chance coincidence_6
100358,3.86140044731,5.60424914,73.9137271352,0.0758214929379,3.5703763896279668,-2.4408518640511829,23.359052325272614,-17.7880961221,-0.86491602659225464,0.53963840818721387,352.44419792119243,0.0,0.59033611237618533,0.0,,0.36,,0.24444444444444444,0.060313166325212331,3.62211182859,5.55376166084,193.183605012,0.0287486179817,3.5133590766154441,-2.4548334057166556,21.937408057400617,-19.2097403899,1.2842442989349365,0.23822402346694538,352.44420188030261,0.0,0.59033514165392953,0.0,,0.36,,0.4482758620689655,0.055259648403971573,4.19241434398,5.07450565095,250.298757799,0.0202737947866,3.228963806492672,-2.2158569921105737,21.37841333980224,-19.7687351075,1.2030165195465088,0.17619095005756047,352.44422162747827,0.0,0.5903517314314592,0.0,27283.221586508385,0.36,,0.82,0.092809755489273615,3.45224451329,5.32516534776,166.305886054,0.03202030592,2.9537700720608626,-2.8574281903862015,21.608676256750837,-19.5384721906,1.1188564300537109,0.13786566464964434,352.44424073679613,0.0,0.5903071917501288,0.0,,0.36,,0.61,0.027591546378355591
100405,0.634937475782,5.20432313548,704.775190094,0.00738437335569,10.29650499364098,-2.6228933457016979,17.44378041154587,-20.9092729912,0.80664092302322388,0.035452068186149766,53.62774616023381,0.0,-27.320762927553663,0.0,209539.06868549762,0.10332,,0.8172226004084411,0.002278413505328758,0.635088517842,5.17966889391,817.31845334,0.00633739379399,10.262804194573448,-2.5505368185193333,16.779863206712541,-21.573190196,0.56321805715560913,0.030289760583975367,53.62774876982099,0.0,-27.320757893466308,0.0,209539.0707889296,0.10332,,0.8555914294100382,0.0012891415230212866,0.60488817658,5.17526793784,975.934864867,0.00530288252234,10.257207477592715,-2.5357663970313524,16.316222130849138,-22.0368312719,0.69487333297729492,0.042151280889219489,53.627749202272376,0.0,-27.320756866214875,0.0,209539.070914978,0.10332,,0.887905604719764,0.00079505143928348954,0.599471125341,5.15370727465,798.841201166,0.00645147905132,10.208263293311745,-2.550203611099306,16.059286422895472,-22.2937669798,0.77929329872131348,0.040785262572682224,53.627753032345126,0.0,-27.320757854318586,0.0,,0.10332,,0.8645645645645645,0.000624029550331473
110030,1.32998707915,6.95941327727,365.031292193,0.0190652511884,8.7215790746741106,-1.9293173897057301,19.623102820706833,-19.954315347,0.10742654651403427,0.58925747783341054,351.44539034019294,0.0,0.3961659996824538,0.0,30829.355366351432,0.179,0.145514,0.8388704318936877,0.014201710026587544,1.11671258632,7.29018971252,791.407277417,0.00921167889222,9.0602382795733831,-2.3374953653185173,18.576289769166969,-21.0011283985,0.04822949692606926,0.61663866621465635,351.4453668262329,0.0,0.3961376607076644,0.0,30829.435241041792,0.179,0.145514,0.8834355828220859,0.0059289625987271055,1.05089653776,7.15319756088,914.704036676,0.00782023176247,8.8846046326527244,-2.3143068855452071,18.070309915369169,-21.5071082523,0.054126866161823273,0.59894565669739708,351.4453790194226,0.0,0.396139271772605,0.0,30829.391659188794,0.179,0.145514,0.9011280690112807,0.0036839460499415999,0.930611500481,7.62163537817,1024.63858557,0.00743836459556,9.5782638184130917,-1.9880876153047211,17.741956681715692,-21.835461486,0.14896088838577271,0.59809816465977017,351.44533086614581,0.0,0.39616191351782504,0.0,,0.179,0.145514,0.9111374407582938,0.0028103774361326606
110031,2.15199935262,2.6275115711,130.770532118,0.020092535593,-0.75774280933232774,-2.2178114426709215,22.748449450916617,-17.9120903253,-1.3025809526443481,0.29414436013317047,351.98317760875881,0.0,0.3392599065100691,0.0,,0.29,0.48437000000000002,0.638095238095238,0.022138044850256722,1.78598987893,2.39467393127,147.116848633,0.0162773601632,-0.72242781130380251,-2.0101225460697236,22.046978716982622,-18.6135610593,-0.75225800275802612,0.15404048471202181,351.98317515721436,0.0,0.33927432640956878,0.0,,0.29,0.48437000000000002,0.6949152542372882,0.0084077592494783415,2.30229431027,1.24945092535,257.768837349,0.0048471760132,-0.02511865615187503,-1.114185260122639,21.287133811723702,-19.3734059645,0.89934688806533813,0.28125429231588439,351.98312674080978,0.0,0.33933653030411581,0.0,,0.29,0.48437000000000002,0.8495145631067961,0.0095953947210124513,2.89210698645,2.6892459381,201.185434028,0.0133670012001,-0.52319547349091522,-2.3409912513660061,20.606719014444643,-20.0538207618,-1.0326734781265259,0.15122917199146702,351.9831613221084,0.0,0.3392513534978045,0.0,,0.29,0.48437000000000002,0.782608695652174,0.012897344225640928
110033,1.20430095011,16.3192886444,372.646368548,0.0437929630388,-14.616591811654104,-11.294058882001636,20.575516621982182,-19.3597455112,0.94855266809463501,0.27030578341837674,34.90414894459932,0.0,-3.530029576591299,0.0,126214.75353302906,0.21,0.16484399999999999,0.2489539748953975,0.030077700854552969,1.29399945931,15.8219932996,400.770622778,0.0394789248521,-14.691036987530239,-10.241875685132058,19.946526772249889,-19.9887353609,0.45570096373558044,0.36160212515889334,34.904154214241906,0.0,-3.5299565357298466,0.0,126214.74928014743,0.21,0.16484399999999999,0.07003891050583658,0.017395237417753506,1.3556856632,15.8686190001,536.704518224,0.0295667699102,-14.74987485664856,-10.249722803075969,19.45574227586064,-20.4795198573,0.34668126702308655,0.36082238012996648,34.904158305790844,0.0,-3.5299570847659636,0.0,126214.7640986119,0.21,0.16484399999999999,0.627906976744186,0.012185675815319819,1.30496921306,16.3552736066,376.552514969,0.0434342434491,-14.862974881242678,-11.036256056257372,19.382381549132816,-20.552880584,0.79956525564193726,0.29013381109356562,34.904166103314651,0.0,-3.5300116968591335,0.0,,0.21,0.16484399999999999,0.024844720496894408,0.01175072141200928
110036,1.5719220369,2.74872310011,226.062561938,0.012159125671,-2.0698014152908542,2.4323217370944548,20.7910977712456,-19.0681420181,-1.004254937171936,0.062878337846167254,334.37941874885138,0.0,1.255579947641166,0.0,,0.203,0.18532399999999999,0.3464052287581699,0.0064988989319769708,1.10325891166,1.91783398173,320.193530351,0.00598960878324,-0.39280007800466876,2.1934887245955821,20.267697896095509,-19.5915418933,-0.12867893278598785,0.34266148403657304,334.37930228432265,0.0,1.2555633849797725,0.0,,0.203,0.18532399999999999,0.011547344110854504,0.004302992259614169,1.41577419447,2.72614535975,252.004167406,0.0108178582434,-2.111901349263718,2.3607644558549907,19.995611825572713,-19.8636279638,-1.0498900413513184,0.11301204319989833,334.37942167242562,0.0,1.255574979491308,0.0,,0.203,0.18532399999999999,0.026392961876832845,0.0029950009698346269,1.38512854959,2.69338724994,189.003125555,0.0142504905251,-2.0480038108545173,2.3662992039306658,19.798168074635299,-20.0610717147,-1.1774908304214478,0.20388536052343831,334.37941723489905,0.0,1.2555753644064342,0.0,,0.203,0.18532399999999999,0.02734375,0.0022945070188170602
110058,1.94461910584,1.98020427929,158.165325947,0.0125198381342,0.19148652536443933,-1.7148563000840227,22.050675871889844,-18.6861499269,0.89694005250930786,0.05082406766596359,36.741732618428117,0.0,-5.2684384989162307,0.0,,0.3,0.55785899999999999,0.9669421487603306,0.0077941403649284258,1.66133745183,1.97744041887,164.755547861,0.0120022690862,0.39718422039618417,-1.6766472849517271,21.832428031688103,-18.9043977671,0.24548400938510895,0.11822839509593719,36.741718275814037,0.0,-5.2684358664893818,0.0,,0.3,0.55785899999999999,0.9682539682539683,0.0055323004610998705,1.55281545327,2.14842676905,212.205145645,0.0101242915789,0.61297292563294548,-1.7687905088471467,21.553667530457886,-19.1831582684,0.58708286285400391,0.10846581990956583,36.741703239921641,0.0,-5.2684422833791338,0.0,,0.3,0.55785899999999999,0.9753086419753086,0.0045583301729883452,2.04153162342,2.36435022139,231.975811389,0.0101922274018,0.13820742022677734,-2.0556358420046337,20.957407804863927,-19.7794179939,-0.61859273910522461,0.23811369746779243,36.741736359263548,0.0,-5.2684621488416798,0.0,,0.3,0.55785899999999999,0.9774011299435028,0.0040042704851067645
110426,4.70545532802,4.77688634714,34.4928145989,0.138489317346,1.6198064305954603,-2.1574224159665363,24.96367121284646,-17.4709230897,-0.99715906381607056,0.48211612853326613,130.01297189253049,0.0,44.894182733025346,0.0,,0.64,,0.08333333333333333,0.082971906695392561,3.7040378861,1.86067479937,150.514100068,0.0123621295183,0.6253338362893146,-0.84453218342068226,23.318158737984451,-19.1164355646,-0.56645858287811279,0.17398459215472561,130.01306845821526,0.0,44.894274384559395,0.0,,0.64,,0.061224489795918366,0.021012340853760358,2.82395136345,1.80160632387,388.828091842,0.00463342634359,0.16540673957931062,-1.0039836474373658,22.18676094370802,-20.2478333588,-0.070777587592601776,0.26143283302197806,130.01311364876929,0.0,44.894263540978457,0.0,,0.64,,0.896,0.0077038596947961446,3.81452281235,1.57153343832,285.349648045,0.00550739574795,0.045358594813478703,-0.88642423771950973,21.814708805528493,-20.619885497,-0.16945594549179077,0.23307669712112289,130.01312533407622,0.0,44.894271763024243,0.0,,0.64,,0.782608695652174,0.0059985867895628875
110430,0.532129028455,11.1223865335,97.4798573383,0.114099331258,-6.694350720840788,-4.0176428231670087,25.676724579265858,-15.8170476924,0.2224680483341217,0.21666076169673876,132.2501975116648,0.0,44.865394987076805,0.0,426457.74805660255,0.42,,0.20408163265306123,0.20104505702326558,2.59596408356,11.3938726064,136.065634201,0.0837380626874,-6.6369523476354289,-4.4628662413141029,22.92314519652243,-18.5706270752,0.024508396163582802,0.22239358823393685,132.25019100996226,0.0,44.86536416590669,0.0,426457.79395204934,0.42,,0.39705882352941174,0.043360540401968573,2.97823166329,11.3599496837,129.973143118,0.0874022848965,-6.4138890908723738,-4.7378024702581172,22.750751233122994,-18.7430210386,-0.14159591495990753,0.22438583382323052,132.25016862473524,0.0,44.865345398983528,0.0,,0.42,,0.7692307692307693,0.03443622588014239,1.19271562339,11.7623423329,111.695669867,0.105307057533,-6.4188711375154952,-5.192877642751867,23.157028369424928,-18.3367439023,-0.072964310646057129,0.29028210467429805,132.25016821139377,0.0,44.86531380560479,0.0,426457.84278660273,0.42,,0.8571428571428571,0.043429719314416304
110431,2.50746582019,14.5777981625,965.55601613,0.015097827489,4.1321219750923177,-10.682497028613483,20.145403893878633,-20.9383529758,1.3752249479293823,0.21400151720441618,131.35586195937475,0.0,44.059535901671865,0.0,426050.28690179234,0.35,0.25501099999999999,0.01507537688442211,0.017084838208255904,2.37464679799,14.321706729,1440.23372205,0.00994401568976,4.1062855346605147,-10.476630086841865,19.17504444643059,-21.9087124233,1.401249885559082,0.22276662350099141,131.35586464102809,0.0,44.059550179795757,0.0,,0.35,0.25501099999999999,0.14606741573033707,0.008032723274705722,2.88157054526,14.5031941681,1735.08472026,0.00835878156192,3.9953057012336473,-10.67185063024705,18.09427328701625,-22.9894835827,-1.3680331707000732,0.2458311247290017,131.35587518844366,0.0,44.05953655284549,0.0,426050.31486729713,0.35,0.25501099999999999,0.5083955223880597,0.0095609387598369899,3.03458360309,14.5904986956,1657.32181963,0.00880366053398,3.9158122992066069,-10.774290045702116,17.544758626991253,-23.5389982427,-1.2850452661514282,0.25989625803593508,131.35588277707217,0.0,44.05952938859625,0.0,426050.3450764945,0.35,0.25501099999999999,0.3701171875,0.009726054475100443
