450082,3,22.338533699097894,22.36345,-0.02491630090210606
450082,3,22.0501263571894,22.1581,-0.1079736428106024
450082,3,21.681893853980586,21.36715,0.3147438539805876
450082,3,24.939566300902108,24.91465,0.02491630090210606
60270,3,16.94932,16.94932,0.0
160126,5,21.59317509757142,21.48989,0.10328509757142257
160126,5,24.164544902428574,24.26783,-0.10328509757142612
480464,3,22.524054573890147,23.40981,-0.8857554261098528
480464,3,24.959375426109855,24.07362,0.8857554261098564
480464,3,nan,14.34529,nan
420417,5,22.90746294893001,22.50445,0.40301294893001227
420417,5,nan,13.64429,nan
420417,5,22.340597051069985,22.74361,-0.4030129489300158
350192,3,22.54497405609086,23.9739,-1.4289259439091389
350192,3,21.618535943909137,20.18961,1.4289259439091389
220,3,23.49216,23.49216,0.0
420414,4,19.615388875916064,19.58055,0.034838875916065604
420414,4,23.318111124083934,23.35295,-0.034838875916065604
420414,4,22.822638767899367,23.85489,-1.0322512321006343
420414,4,18.591807629098632,18.51515,0.0766576290986336
480058,3,21.560560393141685,20.80115,0.7594103931416853
480058,3,24.622949606858317,25.38236,-0.7594103931416818
480058,3,22.456487323109048,23.433,-0.9765126768909518
480058,3,24.174057507292478,23.10045,1.0736075072924791
420414,6,18.523953273556963,18.5301,-0.006146726443038375
420414,6,21.160872587845514,21.01491,0.14596258784551353
420414,6,21.71222106737285,22.69395,-0.9817289326271492
420414,6,17.525986726443037,17.51984,0.006146726443038375
440066,6,22.86111364318714,23.25169,-0.3905763568128613
440066,6,17.985276356812868,17.5947,0.3905763568128684
110468,5,23.986660687545083,23.07911,0.9075506875450827
110468,5,20.77832,20.77832,0.0
110468,5,19.656037236643755,19.81721,-0.16117276335624453
131014,4,22.61729368682376,22.93342,-0.31612631317624107
131014,4,21.207051847508236,21.62582,-0.418768152491765
131014,4,15.321741818839952,15.32089,0.0008518188399513349
131014,4,22.574995296857733,22.25968,0.3153152968577331
131014,4,21.476673501403884,21.3298,0.1468735014038849
131014,4,18.107218181160047,18.10807,-0.0008518188399548876
50301,6,20.270641919287723,20.81623,-0.5455880807122782
50301,6,22.038978080712283,21.49339,0.5455880807122817
370428,5,19.4509661622109,19.2836,0.16736616221090017
370428,5,22.35548978657609,22.50174,-0.14625021342391165
370428,5,22.012915532301562,22.50687,-0.49395446769843687
370428,5,20.57697338610815,20.42144,0.15553338610815004
370428,5,19.819953515601355,19.76756,0.052393515601355745
370428,5,22.327926484398645,22.38032,-0.052393515601355745
340229,3,22.42036234632647,22.47392,-0.05355765367352916
340229,3,23.385531882583827,23.04331,0.342221882583825
340229,3,20.69221027509207,23.94086,-3.2486497249079314
340229,3,20.756587653673527,20.70303,0.05355765367352916
170078,4,22.15429697745748,22.07644,0.0778569774574791
170078,4,22.52567302254252,22.60353,-0.0778569774574791
70242,4,18.87889140033096,18.79966,0.07923140033096132
70242,4,23.349808599669043,23.42904,-0.07923140033095777
340272,4,25.402981073578758,25.38623,0.016751073578756603
340272,4,22.13798892642125,22.15474,-0.016751073578749498
340272,4,22.26694993706784,23.5346,-1.2676500629321623
340272,4,23.207485674817274,22.3802,0.8272856748172757
360112,4,18.322939999999996,18.32294,-3.552713678800501e-15
10,6,22.199151674777205,22.39046,-0.19130832522279562
10,6,18.355058325222792,18.16375,0.19130832522279206
10,6,nan,13.31714,nan
190,6,20.47634698630208,20.05484,0.42150698630208083
190,6,nan,12.98836,nan
190,6,20.54856,20.54856,0.0
190,6,19.688156602379774,19.7704,-0.08224339762022481
50577,4,19.31428,19.31428,0.0
50577,4,22.317124376605346,22.75152,-0.43439562339465354
50577,4,24.34226773671786,23.59459,0.7476777367178613
370563,6,21.288681390993613,19.50904,1.7796413909936142
370563,6,22.12006,22.12006,0.0
370563,6,22.328385442712914,22.47023,-0.14184455728708656
370563,6,22.51002151622254,21.33278,1.1772415162225407
370563,6,19.350527104028526,22.83767,-3.4871428959714734
520019,5,16.2397778887324,16.24032,-0.0005421112675989548
520019,5,18.191652111267594,18.19111,0.0005421112675954021
520019,5,21.90405707855223,21.79878,0.10527707855223056
520019,5,19.604567162290493,19.63933,-0.03476283770950772
160200,5,18.052312683457274,18.07924,-0.026927316542725066
160200,5,22.274677316542725,22.24775,0.026927316542725066
520023,3,20.29619,20.29619,0.0
520023,3,18.025954734333492,17.895,0.1309547343334927
520023,3,22.758107386827746,23.0956,-0.3374926131722553
330232,5,22.26966225267481,22.5788,-0.3091377473251917
330232,5,22.203607747325194,21.89447,0.3091377473251953
330232,5,21.9691200857488,21.31621,0.6529100857487968
330232,5,23.327238432024217,24.30269,-0.9754515679757816
340169,5,21.789800505251325,21.80338,-0.013579494748675813
340169,5,20.746769494748673,20.73319,0.01357949474867226
160200,6,18.297871872453435,18.08386,0.21401187245343323
160200,6,22.1062,22.1062,0.0
160200,6,22.71046539995709,22.76418,-0.053714600042908955
190230,3,19.26472488609581,19.22257,0.04215488609580831
190230,3,22.493687588358156,22.60368,-0.10999241164184426
190230,3,22.772786207208906,22.72158,0.05120620720890656
190230,3,22.113875113904196,22.15603,-0.042154886095804756
120094,5,22.184278354034564,22.06999,0.11428835403456361
120094,5,22.045151645965433,22.15944,-0.11428835403456716
50601,4,22.97763561766019,23.26554,-0.28790438233981064
50601,4,22.208288662510352,21.9052,0.30308866251035127
50601,4,22.65265,22.65265,0.0
20021,3,19.22329351781245,17.81761,1.4056835178124523
20021,3,21.420497028474493,21.66621,-0.24571297152550642
20021,3,20.28450033224088,20.18941,0.0950903322408827
20021,3,21.848075500562388,22.37632,-0.5282444994376121
20021,3,24.57313966775912,24.66823,-0.0950903322408827
20021,3,24.55952583045776,24.24008,0.3194458304577594
350630,4,20.94107,20.94107,0.0
300089,4,18.16195773297645,18.09543,0.06652773297644998
300089,4,18.42472854160515,18.58512,-0.16039145839485158
300089,4,20.4301,20.4301,0.0
500511,3,24.56881,24.56881,0.0
420352,4,23.10552405752439,22.24051,0.865014057524391
420352,4,21.437411059878386,21.59632,-0.15890894012161283
420352,4,22.08618,22.08618,0.0
