10,3,23.64758,23.64758,0.0
10,3,nan,14.48802,nan
10,4,22.3161,22.3161,0.0
10,4,nan,13.74995,nan
10,5,22.1547823183559,22.19539,-0.04060768164410078
10,5,18.4566276816441,18.41602,0.04060768164410078
10,5,nan,13.46156,nan
10,6,22.199151674777205,22.39046,-0.19130832522279562
10,6,18.355058325222792,18.16375,0.19130832522279206
10,6,nan,13.31714,nan
11,3,24.057974977681777,23.87781,0.18016497768177686
11,3,23.858335022318222,24.0385,-0.18016497768177686
11,4,22.708391943873387,22.46436,0.244031943873388
11,4,22.873828056126616,23.11786,-0.24403194387338445
11,5,21.251975555112132,21.36236,-0.1103844448878668
11,5,22.015984444887867,21.9056,0.1103844448878668
11,6,20.666140087938455,20.7634,-0.0972599120615456
11,6,21.874759912061542,21.7775,0.09725991206154205
14,3,23.134868743499375,22.42878,0.7060887434993752
14,3,16.85106,16.85106,0.0
14,3,23.530514394443124,23.83295,-0.30243560555687665
14,4,21.472562159570924,20.45588,1.016682159570923
14,4,15.959734671828674,16.18274,-0.22300532817132535
14,4,21.80418,21.80418,0.0
14,6,19.17751020411563,18.0014,1.1761102041156306
14,6,15.841668671919894,15.81526,0.026408671919893933
14,6,15.443594784723965,19.88936,-4.445765215276035
14,6,19.784051328080107,19.81046,-0.026408671919892157
34,3,22.867809559277266,22.73303,0.13477955927726626
34,3,17.281790440722737,17.41657,-0.1347795592772627
34,4,22.41632186914603,22.25176,0.16456186914603066
34,4,16.58627813085397,16.75084,-0.16456186914603066
34,5,22.463793765663663,22.49226,-0.02846623433633866
34,5,16.556896234336342,16.52843,0.02846623433634221
34,6,22.296843413278495,22.41876,-0.12191658672150396
34,6,16.519946586721503,16.39803,0.12191658672150396
38,3,23.09196761483373,23.38074,-0.28877238516626846
38,3,22.13993238516627,21.85116,0.28877238516626846
38,3,24.7602687489206,25.42252,-0.6622512510794003
38,3,21.215428049713026,20.89023,0.3251980497130269
38,4,22.56297959712793,23.94153,-1.3785504028720688
38,4,20.86456010414536,20.69291,0.17165010414536042
38,4,23.076894206737258,23.17759,-0.10069579326274081
38,4,19.48277579326274,19.38208,0.10069579326274081
76,3,24.156401354670912,23.8052,0.35120135467091274
76,3,22.68134880478851,22.83906,-0.15771119521149046
76,3,22.557053929912914,23.55144,-0.994386070087085
76,3,23.206191195211492,23.04848,0.15771119521149046
76,3,23.23801073118222,22.79674,0.4412707311822217
76,3,23.457487881819556,24.59934,-1.141852118180445
76,4,22.860251181155405,22.71716,0.14309118115540542
76,4,21.235451832365577,21.08934,0.1461118323655768
76,4,20.840305100953135,23.22039,-2.3800848990468637
76,4,21.51063881884459,21.65373,-0.14309118115540898
76,4,22.781097307167638,22.95924,-0.17814269283236328
76,4,22.129320010602164,21.87144,0.2578800106021646
76,5,22.117658041428577,22.02677,0.09088804142857754
76,5,20.25641858543784,20.18285,0.07356858543784028
76,5,19.167267332675486,22.01875,-2.8514826673245146
76,5,20.18824,20.18824,0.0
76,5,22.419393908413863,22.72754,-0.3081460915861385
76,5,22.462909350287365,22.72754,-0.26463064971263606
76,5,21.5528246917175,21.44979,0.10303469171750024
76,6,22.130677117277912,22.21061,-0.07993288272208687
76,6,21.331708368991155,22.88633,-1.554621631008846
76,6,20.01591655019261,19.77089,0.245026550192609
76,6,19.80382544193938,19.44657,0.35725544193937964
76,6,22.443962882722087,22.36403,0.07993288272208687
