ID,KronRad_3,separation_3,x_3,y_3,KronMag_3,Angle_3,Ellipticity_3,RA_3,Host RA_3,DEC_3,Host Dec_3,Discrepency_3,Z_3,Hecto Z_3,KronRad_4,separation_4,x_4,y_4,KronMag_4,Angle_4,Ellipticity_4,RA_4,Host RA_4,DEC_4,Host Dec_4,Discrepency_4,Z_4,Hecto Z_4,KronRad_5,separation_5,x_5,y_5,KronMag_5,Angle_5,Ellipticity_5,RA_5,Host RA_5,DEC_5,Host Dec_5,Discrepency_5,Z_5,Hecto Z_5,KronRad_6,separation_6,x_6,y_6,KronMag_6,Angle_6,Ellipticity_6,RA_6,Host RA_6,DEC_6,Host Dec_6,Discrepency_6,Z_6,Hecto Z_6
500491,1.522644941,1.275132515,4.156089098,-2.957525957,20.96242058,0.457193911,0.20385077,184.604198,0,46.61682097,0,,0.167,0,1.413009355,1.281658027,4.150764052,-3.00968596,20.32808613,0.43576327,0.200485421,184.6041986,0,46.61681735,0,,0.167,0,1.346097855,1.29975947,4.20793576,-3.054194022,19.12078733,0.493250668,0.198502393,184.6041928,0,46.61681424,0,,0.167,0,1.350006469,1.304706464,4.34204007,-2.896137543,18.92574543,0.464605689,0.205120945,184.6041792,0,46.61682516,0,,0.167,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500511,2.247334274,0.507120138,-1.862441535,-0.804145148,24.28948471,-0.170322254,0.456100716,184.6958756,0,47.64723634,0,,0.334,0,2.042766737,0.539346524,-1.894784357,-1.031907181,23.57357874,-0.241654515,0.443485397,184.695879,0,47.64722053,0,,0.334,0,2.137691889,0.523088093,-1.873597604,-0.931792307,22.55856458,-0.227305815,0.457874315,184.6958768,0,47.64722748,0,,0.334,0,2.051111708,0.547977519,-1.978230636,-0.944350082,22.3739759,-0.194255024,0.469906128,184.6958876,0,47.64722663,0,,0.334,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510082,1.625337173,0.640001189,-1.716620756,-1.90001383,20.91631297,0.414225072,0.540652675,150.4345818,150.4345417,3.278106942,3.278138889,0.000127463,0.08,0.0796,,,,,,,,,,,,,,,1.5323381,0.772698295,-2.109274385,-2.260221458,19.31594213,0.409112692,0.531530098,150.4346091,150.4345417,3.278081926,3.278138889,0.000127463,0.08,0.0796,1.686637174,0.779003822,-2.026909345,-2.367707489,19.30599458,0.407778263,0.556508729,150.4346034,150.4345417,3.278074467,3.278138889,0.000127463,0.08,0.0796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510113,1.383846855,33.77350224,69.31107664,-116.0160241,19.53727298,0.008019495,0.430645954,186.5756213,0,46.05863072,0,,0.29,0,1.353841649,33.75408593,69.4398745,-115.8483725,19.07524195,-0.023294076,0.428288452,186.5756088,0,46.05864253,0,,0.29,0,1.330308011,33.67340198,69.4447702,-115.4688209,18.11567697,-0.017473493,0.451636372,186.5756091,0,46.05866887,0,,0.29,0,1.447396143,33.7962607,69.58585578,-115.9575937,18.03086488,0.00818947,0.481178472,186.575594,0,46.05863515,0,,0.29,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510174,1.559265586,2.849183923,-11.3785812,-0.711784057,20.67477164,-0.051244337,0.385113314,240.8980499,0,54.88127468,0,,0.062,0,1.524306068,2.848795128,-11.380636,-0.651501339,20.36099897,0.013269206,0.385524029,240.89805,0,54.88127887,0,,0.062,0,1.526535369,2.83296569,-11.32037166,-0.593720114,19.26345,0.03931202,0.365688475,240.8980425,0,54.88128277,0,,0.062,0,1.61730438,2.828668709,-11.30026596,-0.646324657,19.24397885,-0.012540929,0.38442968,240.8980402,0,54.88127908,0,,0.062,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510185,1.529896919,0.726726076,-2.888989536,0.326510898,22.25425203,-0.770027995,0.451784689,212.2207679,0,53.2572428,0,,0.185,0,1.656955592,0.660041572,-2.622845397,0.305695838,21.75983681,-0.747232914,0.436768658,212.2207371,0,53.25724103,0,,0.185,0,1.676377875,0.622596327,-2.463426537,0.368206022,20.67883189,-0.768127203,0.428328363,212.2207185,0,53.25724518,0,,0.185,0,1.769820373,0.55856698,-2.212031244,0.317023912,20.67329292,-0.841461062,0.423301234,212.2206894,0,53.25724133,0,,0.185,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510238,2.033961812,18.47097793,21.09010793,70.83937391,19.38682079,1.200583935,0.584712532,149.8177202,149.819375,3.312814483,3.307861111,0.000190639,0.24,0.2206,1.968165212,18.49885337,21.38077709,70.8686912,18.88691575,1.175710082,0.552893487,149.8176999,149.819375,3.312816515,3.307861111,0.000190639,0.24,0.2206,1.94523374,18.72018088,21.68452642,71.70210973,17.73698032,1.160998106,0.526764427,149.8176788,149.819375,3.312874365,3.307861111,0.000190639,0.24,0.2206,2.009194681,19.49807615,22.05553011,74.83989965,17.79411227,1.097535253,0.566301813,149.817653,149.819375,3.313092179,3.307861111,0.000190639,0.24,0.2206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510251,1.932621424,3.06776289,-2.386551654,-12.04042007,20.75691551,1.381084681,0.753792139,244.4939413,0,55.7419242,0,,0.25,0,1.753205013,3.012177559,-2.687418374,-11.74874384,19.89166218,1.3830446,0.739780634,244.4939793,0,55.74194393,0,,0.25,0,1.592735715,3.021699874,-2.738877517,-11.7759661,18.58700036,1.381360769,0.72121947,244.4939856,0,55.74194195,0,,0.25,0,1.417181192,2.985344816,-2.760947932,-11.62133989,18.33392961,1.384439945,0.725846865,244.4939888,0,55.74195264,0,,0.25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510266,2.285783228,5.553349679,-19.20042154,-11.19435765,22.60376788,0.420558214,0.285511509,214.0353043,0,51.73132926,0,,0.437,0,1.985967087,5.501466859,-19.32960472,-10.54226021,21.01712835,0.385090947,0.238619839,214.0353194,0,51.73137444,0,,0.437,0,,,,,,,,,,,,,,,1.857089366,5.688194005,-20.71010004,-9.450086038,19.27423099,-0.182966232,0.315690089,214.0354751,0,51.73144947,0,,0.437,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510457,1.822208012,0.268562819,-0.994739285,-0.406522724,24.0097395,-0.061746135,0.074490237,186.3889319,0,48.13683443,0,,0.502,0,1.747501623,0.241569533,-0.924665108,-0.281657764,23.15170284,-0.215855792,0.072917048,186.3889248,0,48.13684318,0,,0.502,0,1.490295386,0.226065252,-0.843460047,-0.326804314,22.01235,-0.181036398,0.097049032,186.3889163,0,48.13684015,0,,0.502,0,1.674174997,0.213124299,-0.786354213,-0.329953139,21.8790435,-0.197863385,0.114922623,186.3889103,0,48.13684,0,,0.502,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510550,1.674726525,0.931951483,-0.719364399,3.658323098,22.18090405,-0.917491615,0.607094643,243.2750707,0,55.61191199,0,,0.241,0,1.572971813,1.114364518,-1.102720628,4.319619482,21.45912528,-0.959938228,0.607247722,243.2751184,0,55.61195772,0,,0.241,0,1.547328859,1.184155946,-1.194625925,4.584261015,20.25940058,-0.970729887,0.580369548,243.27513,0,55.61197605,0,,0.241,0,1.619845178,1.20143634,-1.256792536,4.639272642,20.05715982,-0.977749527,0.586619337,243.2751377,0,55.61197984,0,,0.241,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510578,3.089598503,0.887930005,2.962214451,-1.963185802,25.33162153,0.492895007,0.450217732,241.232252,0,53.91198425,0,,0.38,0,1.82116216,17.82424514,46.18772814,-54.36767034,22.16406938,1.461451173,0.274994312,241.2272968,0,53.9082817,0,,0.38,0,1.82992051,17.78827225,46.14443864,-54.21549188,20.686405,1.428004026,0.276021564,241.2273015,0,53.90829232,0,,0.38,0,1.818953806,17.80698248,46.1493849,-54.30958696,20.35923418,1.381422043,0.295907675,241.2273012,0,53.90828578,0,,0.38,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510597,2.067842716,11.24584816,-38.56390613,-23.16970516,24.50510183,1.392858505,0.367463297,185.8250083,0,47.82119901,0,,0.46,0,1.72101151,11.27280039,-38.64572919,-23.24286815,23.21183821,1.252807021,0.311415953,185.8250166,0,47.82119387,0,,0.46,0,1.589520068,11.27158177,-38.60854122,-23.29514966,21.81207923,1.151853681,0.306275775,185.8250127,0,47.82119027,0,,0.46,0,1.604238394,11.25203567,-38.53595521,-23.26408912,21.51515941,1.245415211,0.304853828,185.8250053,0,47.82119248,0,,0.46,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510638,1.367417547,21.79719122,-51.9521805,70.06580719,21.12110245,-1.49331367,0.402266046,243.4759457,0,56.08907204,0,,0.27,0,1.341643581,21.78753817,-51.98767567,69.99134995,20.39850399,-1.483136654,0.399773092,243.47595,0,56.08906685,0,,0.27,0,1.307260691,21.78212686,-52.04107584,69.92464922,19.18801119,-1.473745108,0.389237783,243.4759565,0,56.08906218,0,,0.27,0,1.345920059,21.77897031,-52.02283486,69.92248,18.98760688,-1.48598671,0.406040972,243.4759543,0,56.08906204,0,,0.27,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520007,1.780885412,0.407944771,-1.34959424,-0.91885358,21.77192938,0.816680551,0.180011837,163.9902072,0,57.2976945,0,,0.26,0,1.58408902,0.42055861,-1.404254488,-0.927988741,20.46697346,0.776848018,0.198552301,163.9902142,0,57.29769375,0,,0.26,0,1.508959658,0.462683344,-1.563999368,-0.991447589,19.11959741,0.736286461,0.177906248,163.9902344,0,57.29768901,0,,0.26,0,1.560544558,0.500109817,-1.680505157,-1.087270489,18.8660796,0.674248815,0.187760621,163.990249,0,57.29768212,0,,0.26,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520008,1.976513287,2.101165495,3.311339804,-7.72543156,22.3529244,-0.659320414,0.503221298,162.3874722,162.3875125,57.5994235,57.59954833,0.000461613,0.258,0.2576,1.695663223,1.836458437,2.293146483,-6.979254248,21.70938709,-0.655991375,0.630059072,162.3876049,162.3875125,57.59947482,57.59954833,0.000461613,0.258,0.2576,1.470145706,1.84299662,2.222747375,-7.029432592,20.6792367,-0.65778029,0.640511828,162.3876139,162.3875125,57.5994713,57.59954833,0.000461613,0.258,0.2576,1.856123079,2.222671598,3.716209193,-8.077369271,20.44772361,-0.684461474,0.500564868,162.3874194,162.3875125,57.59939925,57.59954833,0.000461613,0.258,0.2576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520019,1.970317467,1.101168051,1.512034522,4.137445408,21.10630984,0.14060092,0.188561296,241.8610004,241.8610083,54.45809144,54.45811833,0.000329662,0.263,0.2627,1.650745126,1.022148931,0.477033941,4.061114598,20.29635208,0.034969505,0.154207902,241.8611241,241.8610083,54.45808708,54.45811833,0.000329662,0.263,0.2627,1.464841717,0.952829629,0.52654078,3.775179848,19.13585372,-0.262925595,0.112376919,241.8611186,241.8610083,54.45806719,54.45811833,0.000329662,0.263,0.2627,1.574830633,1.0032457,0.567613579,3.973065751,18.88656592,0.04022485,0.140713673,241.8611134,241.8610083,54.45808089,54.45811833,0.000329662,0.263,0.2627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520022,1.419887565,2.331155559,9.023968724,-2.375203558,20.09309972,-0.416229278,0.384820662,216.0055889,0,53.46397708,0,,0.119,0,1.387367589,2.327423636,9.005222075,-2.387674597,19.55680594,-0.395388573,0.380356224,216.005591,0,53.46397617,0,,0.119,0,1.420402372,2.315754241,8.998182305,-2.227046515,18.37639423,-0.412656784,0.378633409,216.0055925,0,53.46398729,0,,0.119,0,1.418195613,2.336074675,9.03957423,-2.3932301,18.32369327,-0.395297587,0.392371213,216.005587,0,53.46397587,0,,0.119,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520023,1.692628549,1.267488195,-0.454740006,-5.051088622,22.53320151,1.215455413,0.572272258,245.239192,0,55.154479,0,,0.27,0,1.417588604,1.29083302,-0.539093236,-5.136710877,21.25219659,1.233203173,0.557564145,245.2392019,0,55.15447286,0,,0.27,0,1.379404358,1.275783783,-0.533472389,-5.076754519,19.87771467,1.22210145,0.55659674,245.2392015,0,55.15447703,0,,0.27,0,1.486436201,1.2632438,-0.519804732,-5.027732267,19.57641922,1.211475611,0.543349033,245.2392,0,55.15448046,0,,0.27,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520041,2.515677088,0.501806758,-1.99143848,0.256663694,25.28400848,0.005216675,0.057823227,184.1385861,184.1385125,45.96206098,45.96211611,0.000114421,0.545,0.5443,2.291609701,0.568661362,-2.267632041,0.187798064,24.1012341,-0.467385918,0.036293331,184.1386137,184.1385125,45.9620564,45.96211611,0.000114421,0.545,0.5443,2.324422082,0.528967595,-2.104817463,0.222823871,22.44597478,-0.651925802,0.047025744,184.1385974,184.1385125,45.96205871,45.96211611,0.000114421,0.545,0.5443,2.067102423,0.551910773,-2.206525028,0.08975443,22.36699536,1.248623013,0.026095222,184.1386078,184.1385125,45.96204955,45.96211611,0.000114421,0.545,0.5443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520062,1.609931728,1.21945476,-4.825218472,-0.72457691,23.03793266,-0.409843475,0.216513933,244.4519474,0,54.6333251,0,,0.308,0,1.583694794,1.215242194,-4.785720514,-0.860512744,22.17874714,-0.380562067,0.239124736,244.4519422,0,54.63331573,0,,0.308,0,1.501654667,1.236084691,-4.874936357,-0.834598619,21.03755151,-0.441125184,0.214076442,244.451953,0,54.63331738,0,,0.308,0,1.520420349,1.23312798,-4.856632888,-0.870521636,20.73915132,-0.3979747,0.219703469,244.4519507,0,54.63331492,0,,0.308,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520071,1.721984836,1.777526564,3.865075119,5.970061645,22.96715268,-1.305666447,0.285822118,215.5035554,0,53.61974981,0,,0.411,0,1.482814342,1.862571242,4.171345435,6.175464398,21.99619005,-1.411846757,0.136408693,215.5035203,0,53.61976468,0,,0.411,0,1.504532327,1.884362278,4.174891721,6.278036936,20.80546678,-1.383927464,0.12673557,215.5035202,0,53.6197718,0,,0.411,0,1.643839221,1.832236196,4.067280081,6.099127583,20.66492355,-1.315573215,0.15856793,215.5035322,0,53.61975917,0,,0.411,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520077,2.33221272,1.171808634,-2.751182894,3.797693538,21.59025391,0.365713686,0.131587392,244.6632845,0,55.68447227,0,,0.25,0,2.826578927,16.64003508,-45.18132515,48.92188362,23.24776163,0.277124941,0.395591397,244.6686564,0,55.68752391,0,,0.25,0,3.074635647,1.124249389,-2.621607542,3.656466915,16.63318397,0.498818398,0.109329809,244.6632681,0,55.68446271,0,,0.25,0,2.467655099,1.161459502,-2.759455064,3.740349902,18.50520411,0.424782932,0.08900438,244.6632853,0,55.68446827,0,,0.25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520107,2.692314314,0.993977888,-3.973267999,0.162141636,25.93340473,1.565442801,0.311008985,184.1613773,0,47.81606147,0,,0.519,0,2.003486844,0.907168194,-3.620317548,0.254697936,24.97325225,0.441612512,0.125870761,184.1613407,0,47.81606763,0,,0.519,0,1.934273382,0.920415951,-3.682098575,-0.038581251,23.45562813,-1.445944071,0.144576156,184.1613474,0,47.81604732,0,,0.519,0,2.005520122,0.918107394,-3.673056478,0.004825282,23.18340862,-0.602412462,0.044522837,184.1613464,0,47.81605032,0,,0.519,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520188,1.890153157,28.81915808,-10.48645653,114.840204,22.4608852,-0.009165146,0.703687417,215.5256051,0,52.55258942,0,,0.283,0,1.642631425,30.49706236,-48.99494143,-111.784496,22.06339475,0.381809831,0.457133408,215.5292483,0,52.53678745,0,,0.283,0,1.47636869,30.4769525,-48.90899268,-111.7342608,20.63651368,0.37257424,0.438442803,215.5292387,0,52.53679111,0,,0.283,0,1.536016139,30.48093368,-48.99858513,-111.7124295,20.38645814,0.378361285,0.463926315,215.529249,0,52.53679244,0,,0.283,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530037,1.845858483,1.925184944,6.621945585,3.935504648,21.97678087,-0.041922621,0.277177099,333.6702944,0,-1.050157363,0,,0.27,0,1.655950484,1.941295201,6.679669341,3.964546268,21.11996246,0.068327256,0.196176787,333.6702904,0,-1.050155347,0,,0.27,0,1.502691045,1.957898074,6.81124056,3.870231283,20.03836901,0.098808818,0.205308045,333.6702812,0,-1.050161892,0,,0.27,0,1.570343631,1.962318384,6.834525884,3.865014007,19.71206771,0.09593308,0.185192539,333.6702796,0,-1.050162254,0,,0.27,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530061,1.498179544,5.247745449,-19.53535829,7.690438687,19.86176441,0.372047991,0.549446588,334.142519,334.1423625,-0.743154954,-0.743052778,0.001358085,0.089,0.0891,1.370799386,5.193200017,-19.21142472,7.910749907,18.99388418,0.370019048,0.567018755,334.1424965,334.1423625,-0.743139661,-0.743052778,0.001358085,0.089,0.0891,1.323752521,5.182869648,-19.12213853,8.017943833,17.8146878,0.380700469,0.570523686,334.1424903,334.1423625,-0.743132219,-0.743052778,0.001358085,0.089,0.0891,1.332035861,5.192266703,-19.15700707,8.032008302,17.51832622,0.378429472,0.568123905,334.1424927,334.1423625,-0.743131243,-0.743052778,0.001358085,0.089,0.0891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530085,2.009106065,1.284576126,-4.611352358,-2.268544867,25.42799325,0.074325509,0.377919737,333.1813785,333.1812583,-0.085579745,-0.085491667,0.000211713,0.682,0.6824,2.284584511,1.112248279,-3.98037343,-1.989134523,24.42671355,0.140517771,0.428663427,333.1813347,333.1812583,-0.085560343,-0.085491667,0.000211713,0.682,0.6824,2.023169001,1.207116479,-4.336466402,-2.125282774,23.19157998,0.323843777,0.381321586,333.1813594,333.1812583,-0.085569797,-0.085491667,0.000211713,0.682,0.6824,1.892315179,1.146316731,-4.134067979,-1.98522636,23.08621455,0.251619607,0.310844445,333.1813454,333.1812583,-0.085560072,-0.085491667,0.000211713,0.682,0.6824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530086,1.39561831,5.459170117,-20.58395258,7.316366066,18.82061208,-0.464291334,0.456666806,332.867408,332.8673167,-0.029236489,-0.029172222,0.001454766,0.052,0.0521,1.304695243,5.514956567,-20.77679386,7.440186072,18.05859871,-0.473076791,0.457300938,332.8674214,332.8673167,-0.029227892,-0.029172222,0.001454766,0.052,0.0521,1.286998582,5.540506586,-20.84180713,7.561325005,16.91986322,-0.479877293,0.456637151,332.8674259,332.8673167,-0.029219482,-0.029172222,0.001454766,0.052,0.0521,1.30602305,5.506600292,-20.73035259,7.470553752,16.66217977,-0.482779771,0.450409014,332.8674182,332.8673167,-0.029225784,-0.029172222,0.001454766,0.052,0.0521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530128,1.807376422,2.085923078,8.336520006,-0.433389807,19.96053411,-1.520017147,0.159940418,334.7264128,0,1.692386814,0,,0.113,0,1.821490887,2.000417146,7.99311387,-0.446898412,19.4609415,-1.423588991,0.176404987,334.7264366,0,1.692385867,0,,0.113,0,1.845814425,1.942539955,7.759439592,-0.47539888,18.43964849,-1.333441734,0.155771619,334.7264528,0,1.692383883,0,,0.113,0,1.880688996,2.014109686,8.046305783,-0.476515243,18.34889663,-1.514636636,0.15276254,334.7264329,0,1.692383813,0,,0.113,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530175,1.468387953,3.2848178,2.811727854,12.83711265,20.58907078,0.148233533,0.280484032,352.2997589,0,-1.177389239,0,,0.15,0,1.535169577,3.259790114,2.844512947,12.7273077,20.02588104,0.171011373,0.284701745,352.2997566,0,-1.177396863,0,,0.15,0,1.725855179,3.280031151,2.988845319,12.77736066,18.79807429,0.164714977,0.280367904,352.2997466,0,-1.177393388,0,,0.15,0,1.946366218,3.279974204,3.042772963,12.7643894,18.61535165,0.150621384,0.286154851,352.2997428,0,-1.177394288,0,,0.15,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530219,2.859278605,13.42117433,41.15582666,34.48473967,22.40664537,-0.529134989,0.598139562,351.5257552,0,-0.317027465,0,,0.33,0,1.819851572,28.85056503,-28.6031072,111.8128297,23.76762205,0.214367688,0.119038343,351.5305993,0,-0.311658348,0,,0.33,0,1.672807978,28.8496805,-28.60938072,111.8075723,21.91170385,0.268361002,0.138699281,351.5305997,0,-0.311658713,0,,0.33,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530240,1.575124051,2.104926687,-7.985895524,-2.681690138,21.40005865,0.220141292,0.76705636,351.1809793,0,0.267658331,0,,0.1184,0,1.579743827,2.113164723,-7.97649968,-2.81038313,20.87015942,0.220681906,0.754912603,351.1809786,0,0.267649397,0,,0.1184,0,1.477777154,2.103037044,-7.936083238,-2.803117894,19.60743949,0.21535252,0.742937458,351.1809758,0,0.267649901,0,,0.1184,0,1.531737806,2.121007349,-8.001177384,-2.834759582,19.42217479,0.219625846,0.744491246,351.1809804,0,0.267647705,0,,0.1184,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530249,1.796388151,8.691682331,-34.49875776,-4.362191022,22.90729681,0.113993146,0.216587181,352.3996871,0,0.688947143,0,,0.28,0,1.728233808,8.726071484,-34.65139567,-4.249827006,22.61200809,0.095790677,0.259704424,352.3996977,0,0.688954943,0,,0.28,0,1.607179543,8.714700921,-34.59287346,-4.351928394,21.5857699,0.214086577,0.280312573,352.3996937,0,0.688947855,0,,0.28,0,1.682944674,8.744018707,-34.71282048,-4.338089009,21.57415529,0.123240001,0.311912329,352.399702,0,0.688948816,0,,0.28,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530251,1.935630906,37.16326881,-99.10763618,110.8630435,23.40520125,1.216277003,0.015514384,334.6411576,0,1.122586802,0,,0.41,0,2.728963805,1.094773546,-2.911326917,-3.272214507,25.03551741,0.253534913,0.15557669,334.6344772,0,1.114664447,0,,0.41,0,2.264285989,1.122543246,-2.348725117,-3.82790401,24.09697133,-0.529893219,0.228531994,334.6344381,0,1.114625877,0,,0.41,0,2.900998242,1.288817402,-2.959063707,-4.22262608,24.12742737,0.477396607,0.231832477,334.6344805,0,1.114598464,0,,0.41,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540163,1.913705494,1.370419669,1.732328028,-5.202368217,23.34308606,-0.988028049,0.123183577,36.07220878,36.0721125,-3.309702867,-3.309672222,0.000395038,0.33,0.3305,1.64808347,1.341744667,1.605275926,-5.122858438,22.42646088,-0.68085742,0.089551769,36.07221761,36.0721125,-3.309697345,-3.309672222,0.000395038,0.33,0.3305,1.580701163,1.322317944,1.6988027,-5.010597929,21.38275392,-0.803676724,0.11908718,36.0722111,36.0721125,-3.309689553,-3.309672222,0.000395038,0.33,0.3305,1.565207865,1.353537469,1.811694757,-5.103638319,21.21710421,-0.733615637,0.075928993,36.07220325,36.0721125,-3.309696013,-3.309672222,0.000395038,0.33,0.3305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550005,1.407111129,4.733813365,-6.000910114,-17.96417801,19.21381311,0.632598579,0.465505023,51.93646882,0,-28.48830389,0,,0.074,0,1.417973539,4.796872544,-6.231501426,-18.15243862,18.85012338,0.629568875,0.462877493,51.93648689,0,-28.48831711,0,,0.074,0,1.423195812,4.792441735,-6.363232468,-18.08787192,17.7194616,0.637863457,0.467495241,51.93649735,0,-28.48831272,0,,0.074,0,1.452701409,4.791318115,-6.382543885,-18.07629646,17.60911746,0.640542746,0.459360079,51.93649888,0,-28.48831193,0,,0.074,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550041,1.837381322,16.29045606,-14.82430123,-63.45793843,23.05447809,1.433516502,0.43788767,352.5414672,0,-0.870834227,0,,0.26,0,1.543670337,16.34622381,-14.93405343,-63.66136515,22.5594082,1.38687098,0.477798555,352.5414748,0,-0.870848352,0,,0.26,0,1.593181804,16.33054487,-14.8722606,-63.61141834,21.47892437,1.40064311,0.489170545,352.5414705,0,-0.870844884,0,,0.26,0,1.687173553,16.31439659,-14.98603599,-63.51834342,21.23145384,1.427074432,0.476766852,352.5414784,0,-0.870838421,0,,0.26,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550059,2.416730015,5.405143889,1.67144281,-21.56186914,23.8732452,-0.162119269,0.105180906,351.3028004,0,-1.026002479,0,,0.32,0,2.231157184,5.406074911,1.874967742,-21.54890456,22.15529955,-0.324244112,0.091220977,351.3027863,0,-1.026001574,0,,0.32,0,1.716801087,4.870129832,0.769451079,-19.470567,20.32838524,-1.080510497,0.468777389,351.3028631,0,-1.025857307,0,,0.32,0,1.712043239,4.931296023,1.005916025,-19.70488008,19.95099782,-1.065168619,0.448595361,351.3028466,0,-1.02587357,0,,0.32,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550096,1.231305911,7.438110964,13.82738441,26.36430294,19.54079714,1.466269016,0.548212803,52.7755629,52.77679167,-26.39609286,-26.39786111,0.00015896,0.212,0.224,1.109964019,7.307277232,13.48770882,25.95094438,18.80997065,1.286328554,0.538988933,52.77558914,52.77679167,-26.39612161,-26.39786111,0.00015896,0.212,0.224,1.074836601,7.293320681,13.49733123,25.8829511,17.66394205,1.284270883,0.54031896,52.77558838,52.77679167,-26.39612632,-26.39786111,0.00015896,0.212,0.224,1.118535596,7.290109051,13.53011379,25.85131371,17.55922262,1.296138406,0.541153052,52.77558583,52.77679167,-26.39612851,-26.39786111,0.00015896,0.212,0.224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
